ID,Flags,AttachmentID,AttachmentOffsetX,AttachmentOffsetY,AttachmentOffsetZ,EnterPreDelay,EnterSpeed,EnterGravity,EnterMinDuration,EnterMaxDuration,EnterMinArcHeight,EnterMaxArcHeight,EnterAnimStart,EnterAnimLoop,RideAnimStart,RideAnimLoop,RideUpperAnimStart,RideUpperAnimLoop,ExitPreDelay,ExitSpeed,ExitGravity,ExitMinDuration,ExitMaxDuration,ExitMinArcHeight,ExitMaxArcHeight,ExitAnimStart,ExitAnimLoop,ExitAnimEnd,PassengerYaw,PassengerPitch,PassengerRoll,PassengerAttachmentID,VehicleEnterAnim,VehicleExitAnim,VehicleRideAnimLoop,VehicleEnterAnimBone,VehicleExitAnimBone,VehicleRideAnimBone,VehicleEnterAnimDelay,VehicleExitAnimDelay,VehicleAbilityDisplay,EnterUISoundID,ExitUISoundID,UiSkin,FlagsB,CameraEnteringDelay,CameraEnteringDuration,CameraExitingDelay,CameraExitingDuration,CameraOffsetX,CameraOffsetY,CameraOffsetZ,CameraPosChaseRate,CameraFacingChaseRate,CameraEnteringZoom,CameraSeatZoomMin,CameraSeatZoomMax
3106,33554433,2,1.65,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,3145728,0,0,0,0,0,0,0,0,0,0,0,0
3126,33603593,2,0,0.1,149,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,1645217803,21,0,0,0,0,7,19.29,0,1,0,4,37,38,-1,91,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3128,33603683,21,0,0,-5,0,7,0,0,1,0,0,37,38,-1,102,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,-502233077,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,476,89,476,0,7,19.29,0,0,1,3,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
3146,-955202549,15,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,-1,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,4718597,0,0,0,0,0,0,0,0,0,0,0,0
3147,-770113525,4,0,0,0,0,10,19.29,0.2,0.2,1,4,37,38,-1,97,128,123,0,7,19.29,0,0,1,4,37,38,39,1.570796,0,0,-1,111,107,-1,26,4,-1,0,0.3,1,0,0,0,2097200,0,0,0,0,0,0,0,0,0,0,0,0
3206,138469384,14,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,-0.349066,0,34,107,-1,-1,-1,-1,-1,0.8,0,1,0,0,0,256,0,0,0,0,0,0,0,5,0,0,0,0
3226,33587215,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,1048609,13,0,0,0,0,10,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,0,0
3266,33587247,1,0,0,0,0.1,14,0,0,0,5,5,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,33587215,1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,33587215,1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,33587215,1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,33587215,1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,33587215,1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,33587215,1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,33587247,1,0,0,0,0.1,14,0,0,0,5,5,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,33587247,1,0,0,0,0.1,14,0,0,0,5,5,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,33587247,1,0,0,0,0.1,14,0,0,0,5,5,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,33587247,1,0,0,0,0,14,0,0,0,5,5,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,33587247,1,0,0,0,0,14,0,0,0,5,5,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,33587247,1,0,0,0,0,14,0,0,0,5,5,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,1107329035,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,33603593,2,0,0.1,149,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,33603593,2,0,0.1,149,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368,33603593,2,0,0.1,149,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,1645218304,2,0,0,0,0,7,19.29,0,1,0,4,37,38,-1,-1,-1,-1,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,1644169222,2,-1.5,0,1,0,7,19.29,0,0,1,4,37,38,-1,104,128,63,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,1073774607,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,91,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,-502233077,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,476,89,476,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
3566,33587215,13,0.75,0.85,5.4,0,7,19.29,0,0,1,4,37,38,-1,115,-1,123,0,7,19.29,0,0,1,4,37,38,39,-1.570796,0.087266,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3567,33587215,13,2.3,6.5,3.6,0,7,19.29,0,0,1,4,37,38,-1,115,-1,123,0,7,19.29,0,0,1,4,37,38,39,-1.570796,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,33587215,2,3,5.3,0,0,7,19.29,0,0,1,4,37,38,-1,123,-1,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,33587215,13,-1,6,3.65,0,7,19.29,0,0,1,4,37,38,-1,115,-1,123,0,7,19.29,0,0,1,4,37,38,39,-1.570796,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570,33587215,2,6,-3.2,0,0,7,19.29,0,0,1,4,37,38,-1,123,-1,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,33554439,1,-0.5,-3,0.1,0,7,19.29,0,0,1,4,37,38,-1,0,-1,60,0,7,19.29,0,0,1,4,37,38,39,1.570796,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,34636303,13,0.5,0,-1,0,7,19.29,0,0,5,5,37,38,-1,103,-1,103,0,7,19.29,0,0,1,4,37,38,39,4.712389,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,33604621,20,0,0,-0.5,4.85,15,19.29,0,0,8,8,214,135,-1,135,-1,135,30,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,524289,0,0,0,0,0,0,0,0,0,0,0,0
3589,33587213,1,-1.4,0,3.75,0,7,19.29,3,3,4,8,37,38,-1,102,-1,60,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,33587215,21,-0.25,0,-0.8,0,7,19.29,0,0,1,4,37,38,102,102,102,123,0,12,19.29,0,0,1,4,121,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,34635787,5,-0.5,0,0.14,0,7,19.29,0,0,1,4,37,38,-1,91,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,33587215,13,-1,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,1.570796,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,1107331083,2,-0.1,0,0.65,0,7,19.29,0,0,1,4,37,38,-1,120,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3646,33587213,1,-1.4,0,3.75,0,7,19.29,0,0,1,4,37,38,-1,102,-1,60,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666,34635791,21,-0.12,0,0.05,0,7,19.29,0,0,1,4,37,38,-1,91,91,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,34635791,5,-0.24,-0.15,0,0,7,19.29,0,0,1,4,37,38,-1,120,120,120,0,7,19.29,0,0,1,4,37,38,39,0,-0.872665,0.872665,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3668,34635791,5,-0.24,0,0.12,0,7,19.29,0,0,1,4,37,38,-1,120,120,120,0,7,19.29,0,0,1,4,37,38,39,0,-0.872665,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,1644235182,2,-1.5,0,1,0,7,19.29,0,0,1,4,37,38,-1,104,128,63,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,3,10,0,0,0,0,0
3690,407805963,13,0,0,2,0,25,19.29,0,0,1,4,226,227,-1,474,128,123,0,25,19.29,0,0,5,8,-1,38,39,0,0,0,-1,226,228,227,26,26,1,1,0.4,1,0,0,0,322,0.2,1,0,0,0,0,0,5,3,0,0,0
3691,407805963,13,0,0.5,2,0,25,19.29,0,0,1,4,226,227,-1,474,128,123,0,25,19.29,0,0,5,8,-1,38,39,0,0,0,-1,226,228,227,5,5,1,1,0.4,1,0,0,0,322,0.2,1,0,0,0,0,0,5,3,0,0,0
3692,407805963,13,0,0.25,2,0,25,19.29,0,0,1,4,226,227,-1,474,128,123,0,25,19.29,0,0,5,8,-1,38,39,0,0,0,-1,226,228,227,6,6,1,1,0.4,1,0,0,0,322,0.2,1,0,0,0,0,0,5,3,0,0,0
3706,33803,2,0,0,23.5,0,7,19.29,0,0,1,4,37,38,229,229,91,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,138600458,13,-0.3,-0.2,0.8,0,7,19.29,0,0,1,4,37,38,-1,474,128,123,0,7,19.29,1.2,1.2,6,6,40,40,39,0,-1.570796,0,34,112,1,111,-1,-1,-1,1,0,1,0,0,0,9044289,0,1,0,0,0,0,0,4,0,0,0,0
3806,138462217,14,0,0,0,0,15,19.29,0.75,0.75,0,0,-1,-1,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,213,-1,-1,-1,-1,-1,0,0,1,0,0,0,524289,0,0,0,0,0,0,0,0,0,0,0,0
3807,33587213,1,-1.4,0,3.75,0,7,19.29,0,0,1,4,37,38,-1,102,-1,60,0,7,19.29,0,0,1,4,37,38,39,0,-0.261799,0.087266,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,34635778,20,4,1.6,0,0,7,19.29,0,0,1,4,37,38,-1,25,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,6291712,0,0,0,0,0,0,0,1,0,0,0,0
3833,34635778,20,4,-1.6,0,0,7,19.29,0,0,1,4,37,38,-1,25,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,6291712,0,0,0,0,0,0,0,1,0,0,0,0
3834,118514696,20,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,6291460,0,0,0,0,0,0,0,0,0,0,0,0
3846,402653185,14,0,0,0,2.5,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,201,-1,-1,-1,-1,-1,0,0,1,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,0,0
3866,33587209,1,-4.9,2.3,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,-1.570796,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,33587209,1,-4.9,-2.3,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,-1.570796,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,34653193,20,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0.5,0.5,0,0,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,65540,0,0,0,0,0,0,0,0,0,0,0,0
3887,33587211,1,0,0.5,1.25,0,7,19.29,0,0,1,4,37,38,-1,132,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,34,-1,-1,97,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3906,-1039087605,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,476,89,26,0,7,19.29,0,0,1,3,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
3926,-486504401,13,-0.2,0,-0.5,0,10,19.23,0,3,5,5,37,38,102,102,91,320,0,7,19.23,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3948,32778,2,0,0,0,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,7,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,32906,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,30,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3953,32906,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,25,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3954,32906,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3955,33930,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,0,0,0,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3956,33930,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,0,0,0,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3957,33930,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,0,0,0,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3958,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3959,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3960,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3961,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3962,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3963,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3964,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3965,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3966,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3967,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3968,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3969,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3970,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3971,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3972,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3973,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3974,1081482,2,0,0,-10,0,7,19.29,0,0,1,4,37,38,0,0,91,91,0,20,19.29,0,0,1,4,5,5,5,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3986,1645217803,21,0,0,0,0,7,19.29,0,1,0,4,37,38,-1,91,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
4006,1645250575,21,-0.4,0,-0.2,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,4194304,0,0,0,0,0,0,0,0,0,0,0,0
4007,1108377615,21,-0.25,0,-0.3,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,2097152,0,0,0,0,0,0,0,0,0,0,0,0
4026,33295,14,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,0,0
4027,33295,15,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,0,0
4086,33587215,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,-1,-1,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,1108377615,21,0,0,0,0,10,19.29,0,0,1,4,37,38,-1,102,-1,-1,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,524289,0,0,0,0,0,0,0,0,0,0,0,0
4267,-569580471,9,-0.35,0,0,0,7,19.29,0.7,1.3,1,2,37,38,-1,115,-1,68,0,10,19.29,0.3,2,1,4,37,38,39,0,0,0,-1,54,32,83,-1,-1,6,0,0.35,1,0,0,0,1572896,0.2,1,0,0,0,0,0,0,0,0,0,0
4268,-973021073,-1,0,1.5,1.5,0,4,-3,0.5,1.3,-1,0,193,193,-1,193,-1,52,0,4,8,0,1.3,0,2,-1,193,-1,0,0,0,-1,9,32,83,4,-1,6,0,0,1,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,0,0
