"ID","RaceID","SexID","BaseSection","TextureName_1","TextureName_2","TextureName_3","Flags","VariationIndex","ColorIndex"
"2662","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower00_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper00_04.blp","","1","0","5"
"2663","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower00_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper00_06.blp","","1","0","6"
"2664","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower00_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper00_06.blp","","1","0","7"
"2665","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower00_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper00_08.blp","","1","0","8"
"2666","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower00_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper00_08.blp","","1","0","9"
"2667","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower00_10.blp","Character\Tauren\Female\TaurenFemaleFaceUpper00_10.blp","","1","0","10"
"10633","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower00_11.blp","Character\Tauren\Female\TaurenFemaleFaceUpper00_11.blp","","5","0","11"
"10638","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower00_12.blp","Character\Tauren\Female\TaurenFemaleFaceUpper00_12.blp","","5","0","12"
"10643","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower00_13.blp","Character\Tauren\Female\TaurenFemaleFaceUpper00_13.blp","","5","0","13"
"2668","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower01_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper01_00.blp","","1","1","0"
"2669","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower01_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper01_00.blp","","1","1","1"
"2670","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower01_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper01_02.blp","","1","1","2"
"2671","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower01_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper01_02.blp","","1","1","3"
"2672","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower01_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper01_04.blp","","1","1","4"
"2673","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower01_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper01_04.blp","","1","1","5"
"2674","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower01_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper01_06.blp","","1","1","6"
"2675","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower01_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper01_06.blp","","1","1","7"
"2676","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower01_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper01_08.blp","","1","1","8"
"2677","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower01_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper01_08.blp","","1","1","9"
"2678","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower01_10.blp","Character\Tauren\Female\TaurenFemaleFaceUpper01_10.blp","","1","1","10"
"2679","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_00.blp","","1","2","0"
"2680","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_00.blp","","1","2","1"
"2681","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_02.blp","","1","2","2"
"2682","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_02.blp","","1","2","3"
"2683","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_04.blp","","1","2","4"
"2684","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_04.blp","","1","2","5"
"2685","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_06.blp","","1","2","6"
"2686","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_06.blp","","1","2","7"
"2687","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_08.blp","","1","2","8"
"2688","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_08.blp","","1","2","9"
"2689","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_10.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_10.blp","","1","2","10"
"10634","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_11.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_11.blp","","5","2","11"
"10639","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_12.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_12.blp","","5","2","12"
"10644","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower02_13.blp","Character\Tauren\Female\TaurenFemaleFaceUpper02_13.blp","","5","2","13"
"2690","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_00.blp","","1","3","0"
"2691","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_00.blp","","1","3","1"
"2692","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_02.blp","","1","3","2"
"2693","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_02.blp","","1","3","3"
"2694","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_04.blp","","1","3","4"
"2695","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_04.blp","","1","3","5"
"2696","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_06.blp","","1","3","6"
"2697","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_06.blp","","1","3","7"
"2698","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_08.blp","","1","3","8"
"2699","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_08.blp","","1","3","9"
"2700","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_10.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_10.blp","","1","3","10"
"10635","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_11.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_11.blp","","5","3","11"
"10640","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_12.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_12.blp","","5","3","12"
"10645","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower03_13.blp","Character\Tauren\Female\TaurenFemaleFaceUpper03_13.blp","","5","3","13"
"13328","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower04_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper04_00.blp","","5","4","0"
"13329","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower04_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper04_00.blp","","5","4","1"
"13330","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower04_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper04_02.blp","","5","4","2"
"13331","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower04_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper04_02.blp","","5","4","3"
"13332","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower04_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper04_04.blp","","5","4","4"
"13333","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower04_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper04_04.blp","","5","4","5"
"13334","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower04_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper04_06.blp","","5","4","6"
"13335","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower04_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper04_06.blp","","5","4","7"
"13336","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower04_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper04_08.blp","","5","4","8"
"13337","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower04_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper04_08.blp","","5","4","9"
"13338","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower04_10.blp","Character\Tauren\Female\TaurenFemaleFaceUpper04_10.blp","","5","4","10"
"13339","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower05_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper05_00.blp","","5","5","0"
"13340","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower05_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper05_00.blp","","5","5","1"
"13341","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower05_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper05_02.blp","","5","5","2"
"13342","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower05_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper05_02.blp","","5","5","3"
"13343","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower05_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper05_04.blp","","5","5","4"
"13344","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower05_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper05_04.blp","","5","5","5"
"13345","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower05_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper05_06.blp","","5","5","6"
"13346","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower05_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper05_06.blp","","5","5","7"
"13347","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower05_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper05_08.blp","","5","5","8"
"13348","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower05_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper05_08.blp","","5","5","9"
"13349","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower05_10.blp","Character\Tauren\Female\TaurenFemaleFaceUpper05_10.blp","","5","5","10"
"13350","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower06_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper06_00.blp","","5","6","0"
"13351","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower06_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper06_00.blp","","5","6","1"
"13352","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower06_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper06_02.blp","","5","6","2"
"13353","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower06_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper06_02.blp","","5","6","3"
"13354","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower06_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper06_04.blp","","5","6","4"
"13355","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower06_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper06_04.blp","","5","6","5"
"13356","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower06_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper06_06.blp","","5","6","6"
"13357","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower06_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper06_06.blp","","5","6","7"
"13358","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower06_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper06_08.blp","","5","6","8"
"13359","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower06_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper06_08.blp","","5","6","9"
"13360","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower06_10.blp","Character\Tauren\Female\TaurenFemaleFaceUpper06_10.blp","","5","6","10"
"13361","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower07_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper07_00.blp","","5","7","0"
"13362","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower07_00.blp","Character\Tauren\Female\TaurenFemaleFaceUpper07_00.blp","","5","7","1"
"13363","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower07_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper07_02.blp","","5","7","2"
"13364","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower07_02.blp","Character\Tauren\Female\TaurenFemaleFaceUpper07_02.blp","","5","7","3"
"13365","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower07_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper07_04.blp","","5","7","4"
"13366","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower07_04.blp","Character\Tauren\Female\TaurenFemaleFaceUpper07_04.blp","","5","7","5"
"13367","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower07_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper07_06.blp","","5","7","6"
"13368","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower07_06.blp","Character\Tauren\Female\TaurenFemaleFaceUpper07_06.blp","","5","7","7"
"13369","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower07_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper07_08.blp","","5","7","8"
"13370","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower07_08.blp","Character\Tauren\Female\TaurenFemaleFaceUpper07_08.blp","","5","7","9"
"13371","6","1","1","Character\Tauren\Female\TaurenFemaleFaceLower07_10.blp","Character\Tauren\Female\TaurenFemaleFaceUpper07_10.blp","","5","7","10"
"4401","6","1","3","Character\Tauren\TAURENHORNS_01.blp","","","17","0","0"
"4402","6","1","3","Character\Tauren\TAURENHORNS_02.blp","","","17","0","1"
"4403","6","1","3","Character\Tauren\TAURENHORNS_03.blp","","","17","0","2"
"14067","6","1","3","Character\Tauren\TAURENHORNS_04.blp","","","8","0","3"
"4404","6","1","3","Character\Tauren\TAURENHORNS_01.blp","","","17","1","0"
"4405","6","1","3","Character\Tauren\TAURENHORNS_02.blp","","","17","1","1"
"4406","6","1","3","Character\Tauren\TAURENHORNS_03.blp","","","17","1","2"
"14068","6","1","3","Character\Tauren\TAURENHORNS_04.blp","","","8","1","3"
"4407","6","1","3","Character\Tauren\TAURENHORNS_01.blp","","","17","2","0"
"4408","6","1","3","Character\Tauren\TAURENHORNS_02.blp","","","17","2","1"
"4409","6","1","3","Character\Tauren\TAURENHORNS_03.blp","","","17","2","2"
"14069","6","1","3","Character\Tauren\TAURENHORNS_04.blp","","","8","2","3"
"4410","6","1","3","Character\Tauren\TAURENHORNS_01.blp","","","17","3","0"
"4411","6","1","3","Character\Tauren\TAURENHORNS_02.blp","","","17","3","1"
"4412","6","1","3","Character\Tauren\TAURENHORNS_03.blp","","","17","3","2"
"14070","6","1","3","Character\Tauren\TAURENHORNS_04.blp","","","8","3","3"
"4413","6","1","3","Character\Tauren\TAURENHORNS_01.blp","","","17","4","0"
"4414","6","1","3","Character\Tauren\TAURENHORNS_02.blp","","","17","4","1"
"4415","6","1","3","Character\Tauren\TAURENHORNS_03.blp","","","17","4","2"
"14071","6","1","3","Character\Tauren\TAURENHORNS_04.blp","","","8","4","3"
"4416","6","1","3","Character\Tauren\TAURENHORNS_01.blp","","","17","5","0"
"4417","6","1","3","Character\Tauren\TAURENHORNS_02.blp","","","17","5","1"
"4418","6","1","3","Character\Tauren\TAURENHORNS_03.blp","","","17","5","2"
"14072","6","1","3","Character\Tauren\TAURENHORNS_04.blp","","","8","5","3"
"4419","6","1","3","Character\Tauren\TAURENHORNS_01.blp","","","17","6","0"
"4420","6","1","3","Character\Tauren\TAURENHORNS_02.blp","","","17","6","1"
"4421","6","1","3","Character\Tauren\TAURENHORNS_03.blp","","","17","6","2"
"14073","6","1","3","Character\Tauren\TAURENHORNS_04.blp","","","8","6","3"
"9304","6","1","3","Character\Tauren\TAURENHORNS_01.blp","","","18","7","0"
"9305","6","1","3","Character\Tauren\TAURENHORNS_02.blp","","","18","7","1"
"9306","6","1","3","Character\Tauren\TAURENHORNS_03.blp","","","18","7","2"
"14074","6","1","3","Character\Tauren\TAURENHORNS_04.blp","","","8","7","3"
"9307","6","1","3","Character\Tauren\TAURENHORNS_01.blp","","","18","8","0"
"9308","6","1","3","Character\Tauren\TAURENHORNS_02.blp","","","18","8","1"
"9309","6","1","3","Character\Tauren\TAURENHORNS_03.blp","","","18","8","2"
"14075","6","1","3","Character\Tauren\TAURENHORNS_04.blp","","","8","8","3"
"9310","6","1","3","Character\Tauren\TAURENHORNS_01.blp","","","18","9","0"
"9311","6","1","3","Character\Tauren\TAURENHORNS_02.blp","","","18","9","1"
"9312","6","1","3","Character\Tauren\TAURENHORNS_03.blp","","","18","9","2"
"14076","6","1","3","Character\Tauren\TAURENHORNS_04.blp","","","8","9","3"
"9313","6","1","3","Character\Tauren\TAURENHORNS_01.blp","","","18","10","0"
"9314","6","1","3","Character\Tauren\TAURENHORNS_02.blp","","","18","10","1"
"9315","6","1","3","Character\Tauren\TAURENHORNS_03.blp","","","18","10","2"
"14077","6","1","3","Character\Tauren\TAURENHORNS_04.blp","","","8","10","3"
"9316","6","1","3","Character\Tauren\TAURENHORNS_01.blp","","","18","11","0"
"9317","6","1","3","Character\Tauren\TAURENHORNS_02.blp","","","18","11","1"
"9318","6","1","3","Character\Tauren\TAURENHORNS_03.blp","","","18","11","2"
"14078","6","1","3","Character\Tauren\TAURENHORNS_04.blp","","","8","11","3"
"2743","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_00.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_00.blp","","17","0","0"
"2744","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_01.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_01.blp","","17","0","1"
"2745","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_02.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_02.blp","","17","0","2"
"2746","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_03.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_03.blp","","17","0","3"
"2747","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_04.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_04.blp","","17","0","4"
"2748","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_05.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_05.blp","","17","0","5"
"2749","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_06.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_06.blp","","17","0","6"
"2750","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_07.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_07.blp","","17","0","7"
"2751","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_08.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_08.blp","","17","0","8"
"2752","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_09.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_09.blp","","17","0","9"
"2753","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_10.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_10.blp","","17","0","10"
"10636","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_11.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_11.blp","","5","0","11"
"10641","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_12.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_12.blp","","5","0","12"
"10646","6","1","4","Character\Tauren\Female\TaurenFemaleNakedPelvisSkin00_13.blp","Character\Tauren\Female\TaurenFemaleNakedTorsoSkin00_13.blp","","5","0","13"
"2754","7","0","0","Character\Gnome\Male\GnomeMaleSkin00_00.blp","Character\Gnome\Male\GnomeMaleSkin00_00_Extra.blp","","17","0","0"
"2755","7","0","0","Character\Gnome\Male\GnomeMaleSkin00_01.blp","Character\Gnome\Male\GnomeMaleSkin00_01_Extra.blp","","17","0","1"
