"ID","DisplayID","InventoryType","ItemClass","ItemSubClass","VisualSlot","CanonicalItemID","Rarity","ItemLevel","Name","Icon","ItemIDsTotal","ItemIDs"
"20402","65033","3","4","3","287","50059","4","264","Horrific Flesh Epaulets","Interface\Icons\inv_shoulder_133","5","50059,51194,51199,51204,51811"
"20403","65034","9","4","3","299","50030","4","264","Bloodsunder's Bracers","Interface\Icons\inv_bracer_60","5","50030,51929,400350,410026,410126"
"20404","65035","6","4","3","293","54587","4","284","Split Shape Belt","Interface\Icons\inv_belt_83","6","50015,50992,51919,53488,54587,400357"
"20405","65036","8","4","3","297","49993","4","264","Necrophotic Greaves","Interface\Icons\inv_boots_mail_10","5","49993,51873,400408,410022,410122"
"20406","65037","7","4","3","295","50450","4","264","Leggings of Dubious Charms","Interface\Icons\inv_pants_mail_35","3","50450,183640,400382"
"20407","65038","7","4","3","295","49900","4","264","Lightning-Infused Leggings","Interface\Icons\inv_kilt_mail_01","6","49900,51193,51198,51203,51860,400395"
"20408","65039","5","4","3","291","50177","4","264","Mail of Crimson Coins","Interface\Icons\inv_chest_mail_15","7","50177,50971,51190,51195,51200,51840,400343"
"20409","65040","1","4","3","283","50202","4","264","Snowstorm Helm","Interface\Icons\inv_helmet_169","5","50202,51192,51197,51202,51906"
"20410","65055","14","4","6","315","50729","4","277","Icecrown Glacial Wall","Interface\Icons\inv_shield_75","1","50729"
"20411","65056","14","4","6","315","50065","4","264","Icecrown Glacial Wall","Interface\Icons\inv_shield_75","1","50065"
"20412","65059","13","2","7","313","52053","3","0","Item 52053","Interface\Icons\inv_sword_04","2","52053,65492"
"20413","65082","17","2","8","313","52062","0","1","Monster - Sword 2H, Icecrown Citadel - Valanar","Interface\Icons\INV_Sword_140","1","52062"
"20414","65092","5","4","2","291","52910","2","0","Yngwie's Vest","Interface\Icons\inv_chest_leather_26v4","3","52910,54869,57157"
"20415","65092","5","4","3","291","131831","2","0","Yngwie's Tunic","Interface\Icons\inv_chest_leather_26v4","3","131205,131211,131831"
"20416","65093","6","4","2","293","52949","1","0","Gyrochoppa Seat Belt","Interface\Icons\inv_belt_80v4","6","52949,53377,54868,57159,57554,57778"
"20417","65093","6","4","3","293","131210","1","0","Gritroot Cinch","Interface\Icons\inv_belt_80v4","5","131210,131392,131409,131448,131841"
"20418","65094","7","4","2","295","52948","1","0","Sailor's Leggings","Interface\Icons\inv_pants_leather_38v4","4","52948,53382,57152,57774"
"20419","65094","7","4","3","295","131389","1","0","Duskbat Mail Leggings","Interface\Icons\inv_pants_leather_38v4","3","131389,131408,131840"
"20420","65095","9","4","2","299","52905","2","0","Best. Bracers. Ever.","Interface\Icons\inv_bracer_74v4","6","52905,54994,57162,57403,57557,57773"
"20421","65095","9","4","3","299","131368","2","0","First Responder's Bindings","Interface\Icons\inv_bracer_74v4","4","131203,131368,131393,131829"
"20422","65097","13","2","15","313","52071","1","0","Item 52071","Interface\Icons\inv_weapon_shortblade_02","1","52071"
"20423","65104","13","2","15","313","51942","4","271","Stormfury, Black Blade of the Betrayer","Interface\Icons\inv_weapon_shortblade_105","1","51942"
"20424","65129","1","4","3","283","51153","4","264","Sanctified Ahn'Kahar Blood Hunter's Headpiece","Interface\Icons\inv_helmet_158","1","51153"
"20425","65130","1","4","3","283","50115","4","251","Ahn'Kahar Blood Hunter's Headpiece","Interface\Icons\inv_helmet_158","3","50115,51002,51710"
"20426","65131","1","4","3","283","50605","4","277","Snowserpent Mail Helm","Interface\Icons\inv_helmet_158","7","50605,51286,300032,300126,400256,410002,410102"
"20427","65132","1","4","3","283","51877","4","264","Taldron's Short-Sighted Helm","Interface\Icons\inv_helmet_158","2","51877,400420"
"20428","65136","1","4","2","283","50206","4","232","Frayed Scoundrel's Cap","Interface\Icons\inv_helmet_153","1","50206"
"20429","65152","10","4","2","301","51420","4","270","Wrathful Gladiator's Kodohide Gloves","Interface\Icons\inv_gauntlets_77b","6","51420,51426,51434,400548,400583,400703"
"20430","65153","17","2","1","313","49623","5","284","Shadowmourne","Interface\Icons\inv_axe_113","8","49623,300243,300301,400447,400829,400844,400859,400874"
"20431","65154","1","4","2","283","51421","4","270","Wrathful Gladiator's Kodohide Helm","Interface\Icons\INV_Helmet_126","6","51421,51427,51435,400549,400584,400704"
"20432","65155","1","4","1","283","50298","4","232","Sightless Crown of Ulmaas","Interface\Icons\inv_helmet_155","1","50298"
"20433","65157","7","4","2","295","51422","4","270","Wrathful Gladiator's Kodohide Legguards","Interface\Icons\inv_pants_leather_27","6","51422,51428,51436,400550,400585,400705"
"20434","65160","1","4","2","283","51825","4","264","Sister Svalna's Spangenhelm","Interface\Icons\inv_helmet_148","1","51825"
"20435","65162","20","4","2","291","51419","4","270","Wrathful Gladiator's Kodohide Robes","Interface\Icons\inv_chest_leather_25","6","51419,51425,51433,400551,400586,400706"
"20436","65164","21","2","4","313","49845","4","219","Bone Golem Scapula","Interface\Icons\inv_mace_88","1","49845"
"20437","65166","17","2","10","313","64860","4","353","Bloodthirsty Gladiator's Staff","Interface\Icons\inv_staff_111","4","51431,61718,64860,400682"
"20438","65167","17","2","10","313","51432","4","277","Wrathful Gladiator's Greatstaff","Interface\Icons\inv_staff_111","4","51432,300225,300283,400571"
"20439","65172","7","4","3","295","51236","4","277","Sanctified Frost Witch's Kilt","Interface\Icons\inv_kilt_mail_01","12","51236,51241,51246,300072,300077,300082,300166,300171,300176,400293,400294,400299"
"20440","65173","5","4","3","291","50723","4","277","Mail of Crimson Coins","Interface\Icons\inv_chest_mail_15","13","50723,51239,51244,51249,300075,300080,300085,300169,300174,300179,400285,400290,400298"
"20441","65174","10","4","3","301","50703","4","277","Unclean Surgical Gloves","Interface\Icons\inv_gauntlets_104","13","50703,51238,51243,51248,300074,300079,300084,300168,300173,300178,400287,400288,400289"
"20442","65175","1","4","3","283","50626","4","277","Snowstorm Helm","Interface\Icons\inv_helmet_169","13","50626,51237,51242,51247,300073,300078,300083,300167,300172,300177,400286,400291,400292"
"20443","65176","3","4","3","287","50698","4","277","Horrific Flesh Epaulets","Interface\Icons\inv_shoulder_133","13","50698,51235,51240,51245,300071,300076,300081,300165,300170,300175,400295,400296,400297"
"20444","65178","9","4","2","299","60585","4","365","Vicious Gladiator's Armwraps of Dominance","Interface\Icons\inv_bracer_57","10","51342,51345,60585,60608,61712,61725,61726,61727,400501,400502"
"20445","65179","6","4","2","293","60606","4","365","Vicious Gladiator's Belt of Dominance","Interface\Icons\inv_belt_46","10","51340,51343,60606,60609,61710,61719,61720,61721,400509,400510"
"20446","65182","8","4","2","297","60584","4","365","Vicious Gladiator's Boots of Dominance","Interface\Icons\inv_boots_cloth_05","10","51341,51344,60584,60610,61711,61722,61723,61724,400516,400517"
"20447","65185","9","4","3","299","50687","4","277","Bloodsunder's Bracers","Interface\Icons\inv_bracer_60","1","50687"
"20448","65186","6","4","3","293","50671","4","277","Belt of the Blood Nova","Interface\Icons\inv_belt_83","4","50671,400329,410014,410114"
"20449","65187","8","4","3","297","50652","4","277","Necrophotic Greaves","Interface\Icons\inv_boots_mail_10","1","50652"
"20450","65188","10","4","2","301","51493","4","270","Wrathful Gladiator's Leather Gloves","Interface\Icons\inv_gauntlets_97","2","51493,400588"
"20451","65195","1","4","2","283","51494","4","270","Wrathful Gladiator's Leather Helm","Interface\Icons\inv_helmet_161","2","51494,400589"
"20452","65198","5","4","2","291","51492","4","270","Wrathful Gladiator's Leather Tunic","Interface\Icons\inv_chest_leather_24","2","51492,400592"
"20453","65199","9","4","2","299","60588","4","365","Vicious Gladiator's Armwraps of Triumph","Interface\Icons\inv_bracer_53","10","51370,60588,60597,60598,61842,61843,61844,61845,61846,400503"
"20454","65200","6","4","2","293","60592","4","365","Vicious Gladiator's Belt of Triumph","Interface\Icons\inv_belt_74","10","51368,60592,60595,60600,61832,61833,61834,61835,61836,400511"
"20455","65201","8","4","2","297","60590","4","365","Vicious Gladiator's Boots of Triumph","Interface\Icons\inv_boots_cloth_29","10","51369,60590,60596,60599,61837,61838,61839,61840,61841,400518"
"20456","65202","3","4","2","287","51496","4","270","Wrathful Gladiator's Leather Spaulders","Interface\Icons\inv_shoulder_120","2","51496,400591"
"20457","65203","7","4","2","295","51495","4","270","Wrathful Gladiator's Leather Legguards","Interface\Icons\inv_pants_leather_36","2","51495,400590"
"20458","65214","3","4","3","287","51462","4","270","Wrathful Gladiator's Chain Spaulders","Interface\Icons\inv_shoulder_123","2","51462,400525"
"20459","65218","20","4","3","291","51497","4","270","Wrathful Gladiator's Ringmail Armor","Interface\Icons\inv_chest_mail_02","6","51497,51503,51509,400600,400608,400648"
"20460","65219","10","4","3","301","51498","4","270","Wrathful Gladiator's Ringmail Gauntlets","Interface\Icons\inv_gauntlets_49","6","51498,51504,51510,400601,400609,400649"
"20461","65221","1","4","3","283","51499","4","270","Wrathful Gladiator's Ringmail Helm","Interface\Icons\inv_helmet_160","6","51499,51505,51511,400602,400610,400650"
"20462","65224","9","4","3","299","50774","4","251","Coldwraith Bracers","Interface\Icons\inv_bracer_60","2","50774,54592"
"20463","65226","6","4","3","293","50784","4","251","Deathspeaker Disciple's Belt","Interface\Icons\inv_belt_83","1","50784"
"20464","65227","1","4","3","283","50797","4","251","Ice-Reinforced Vrykul Helm","Interface\Icons\inv_helmet_169","7","50797,50832,50837,50843,51749,51754,51759"
"20465","65228","5","4","3","291","50830","4","251","Frost Witch's Chestguard","Interface\Icons\inv_chest_mail_15","7","50830,50835,50841,51551,51747,51752,183646"
"20466","65230","10","4","3","301","50831","4","251","Frost Witch's Grips","Interface\Icons\inv_gauntlets_104","5","50831,50836,50842,51748,51758"
"20467","65231","7","4","3","295","51019","4","251","Rippling Flesh Kilt","Interface\Icons\inv_kilt_mail_01","1","51019"
"20468","65232","7","4","3","295","50833","4","251","Frost Witch's War-Kilt","Interface\Icons\inv_kilt_mail_01","6","50833,50838,50844,51750,51755,51760"
"20469","65233","3","4","3","287","50834","4","251","Frost Witch's Shoulderguards","Interface\Icons\inv_shoulder_133","8","50834,50839,50845,51751,51756,51761,51792,54848"
"20470","65235","7","4","3","295","51500","4","270","Wrathful Gladiator's Ringmail Leggings","Interface\Icons\inv_pants_mail_33","6","51500,51506,51512,400603,400611,400651"
"20471","65236","6","4","3","293","60566","4","365","Vicious Gladiator's Waistguard of Salvation","Interface\Icons\inv_belt_46","10","51371,51374,60566,60571,61852,61853,61854,61871,400694,400695"
"20472","65237","8","4","3","297","60537","4","365","Vicious Gladiator's Sabatons of Dominance","Interface\Icons\inv_boots_chain_07","10","51372,51375,60537,60570,61855,61856,61857,61872,400653,400654"
"20473","65238","9","4","3","299","60538","4","365","Vicious Gladiator's Wristguards of Dominance","Interface\Icons\inv_bracer_32b","10","51373,51376,60538,60568,61858,61859,61860,61873,400700,400701"
"20474","65239","6","4","4","293","60517","4","365","Vicious Gladiator's Girdle of Salvation","Interface\Icons\inv_belt_48b","8","51359,60517,60518,61775,61776,61777,61778,400568"
"20475","65240","6","4","4","293","60514","4","365","Vicious Gladiator's Girdle of Triumph","Interface\Icons\inv_belt_48c","10","51362,60514,60526,60527,61792,61793,61794,61795,61796,400569"
"20476","65241","8","4","4","297","60506","4","365","Vicious Gladiator's Greaves of Salvation","Interface\Icons\inv_boots_plate_11","8","51360,60506,60519,61779,61780,61781,61782,400573"
"20477","65242","8","4","4","297","60522","4","365","Vicious Gladiator's Greaves of Triumph","Interface\Icons\inv_boots_plate_12","10","51363,60522,60525,60528,61797,61798,61799,61800,61801,400574"
"20478","65244","9","4","4","299","60507","4","365","Vicious Gladiator's Bracers of Salvation","Interface\Icons\inv_bracer_56","8","51361,60507,60515,61783,61784,61785,61786,400519"
"20479","65245","9","4","4","299","60510","4","365","Vicious Gladiator's Bracers of Triumph","Interface\Icons\INV_Bracer_17","10","51364,60510,60524,60529,61802,61803,61804,61805,61806,400520"
"20480","65246","5","4","4","291","51413","4","270","Wrathful Gladiator's Dreadplate Chestpiece","Interface\Icons\inv_chest_plate_25","2","51413,400553"
"20481","65247","10","4","4","301","51414","4","270","Wrathful Gladiator's Dreadplate Gauntlets","Interface\Icons\inv_gauntlets_75","2","51414,400554"
"20482","65248","1","4","4","283","51415","4","270","Wrathful Gladiator's Dreadplate Helm","Interface\Icons\inv_helmet_158","2","51415,400555"
"20483","65249","7","4","4","295","51416","4","270","Wrathful Gladiator's Dreadplate Legguards","Interface\Icons\INV_PANTS_PLATE_27","2","51416,400556"
"20484","65251","5","4","4","291","51541","4","270","Wrathful Gladiator's Plate Chestpiece","Interface\Icons\inv_chest_leather_24","2","51541,400634"
"20485","65252","10","4","4","301","51542","4","270","Wrathful Gladiator's Plate Gauntlets","Interface\Icons\inv_gauntlets_62","2","51542,400635"
"20486","65253","1","4","4","283","51543","4","270","Wrathful Gladiator's Plate Helm","Interface\Icons\INV_HELMET_98","2","51543,400636"
"20487","65259","8","4","3","297","54558","4","271","Boots of Divided Being","Interface\Icons\inv_boots_mail_10","3","51006,53119,54558"
"20488","65266","7","4","4","295","51544","4","270","Wrathful Gladiator's Plate Legguards","Interface\Icons\INV_PANTS_PLATE_27","2","51544,400637"
"20489","65267","3","4","4","287","51545","4","270","Wrathful Gladiator's Plate Shoulders","Interface\Icons\inv_shoulder_132","2","51545,400638"
"20490","65268","3","4","4","287","151812","5","0","Pillars of Inmost Light","Interface\Icons\inv_shoulder_126","5","51473,51479,151812,400623,400666"
"20491","65270","1","4","4","283","51470","4","270","Wrathful Gladiator's Ornamented Headcover","Interface\Icons\inv_helmet_164","4","51470,51476,400621,400664"
"20492","65271","5","4","4","291","51468","4","270","Wrathful Gladiator's Ornamented Chestguard","Interface\Icons\inv_chest_plate26","4","51468,51474,400619,400662"
"20493","65272","10","4","4","301","51469","4","270","Wrathful Gladiator's Ornamented Gloves","Interface\Icons\inv_gauntlets_91","4","51469,51475,400620,400663"
"20494","65273","7","4","4","295","51471","4","270","Wrathful Gladiator's Ornamented Legplates","Interface\Icons\inv_pants_plate_37","4","51471,51477,400622,400665"
"20495","65274","20","4","1","291","51463","4","270","Wrathful Gladiator's Silk Raiment","Interface\Icons\inv_chest_cloth_81","2","51463,400675"
"20496","65275","20","4","1","291","51536","4","270","Wrathful Gladiator's Felweave Raiment","Interface\Icons\inv_chest_cloth_85","2","51536,400564"
"20497","65276","10","4","3","301","51583","4","251","Stormbringer Gloves","Interface\Icons\inv_gauntlets_104","1","51583"
"20498","65277","10","4","1","301","51537","4","270","Wrathful Gladiator's Felweave Handguards","Interface\Icons\inv_gauntlets_94","2","51537,400563"
"20499","65278","5","4","3","291","51757","4","251","Frost Witch's Hauberk","Interface\Icons\inv_chest_mail_15","1","51757"
"20500","65279","10","4","1","301","51464","4","270","Wrathful Gladiator's Silk Handguards","Interface\Icons\inv_gauntlets_95","2","51464,400674"
"20501","65280","1","4","1","283","51465","4","270","Wrathful Gladiator's Silk Cowl","Interface\Icons\inv_helmet_159","2","51465,400673"
