item_id;name;ItemLevel;RequiredLevel;InventoryType;Quality
15200;Senior Sergeant's Insignia;35;30;2;3
15286;Long Redwood Bow;35;30;15;2
15357;Headhunter's Spaulders;35;30;3;2
15358;Headhunter's Woolies;35;30;7;2
15550;Thick Scale Crown;35;30;1;2
15551;Thick Scale Legguards;35;30;7;2
15566;Marauder's Bracers;35;30;9;2
15571;Marauder's Belt;35;30;6;2
15579;Sparkleshell Cloak;35;30;16;2
15585;Pardoc Grips;35;0;10;2
15587;Ringtail Girdle;35;0;6;2
15588;Bracesteel Belt;35;0;6;2
15689;Trader's Ring;35;0;11;2
16061;Test Fire Res Shoulders Cloth;35;30;3;2
16062;Test Fire Res Waist Cloth;35;30;6;2
16063;Test Fire Res Hands Cloth;35;30;10;2
16064;Test Fire Res Waist Mail;35;30;6;2
16065;Test Fire Res Feet Leather;35;30;8;2
16066;Test Fire Res Feet Mail;35;30;8;2
16116;Test Nature Res Cloak Cloth;35;30;16;2
16117;Test Nature Res Hands Cloth;35;30;10;2
16118;Test Nature Res Legs Cloth;35;30;7;2
16119;Test Nature Res Wrist Cloth;35;30;9;2
16120;Test Nature Res Waist Cloth;35;30;6;2
16121;Test Nature Res Head Cloth;35;30;1;2
16122;Test Nature Res Shoulders Cloth;35;30;3;2
16123;Test Nature Res Neck;35;30;2;2
16124;Test Frost Res Neck;35;30;2;2
16125;Test Arcane Res Neck;35;30;2;2
16126;Test Nature Res Waist Leather;35;30;6;2
16127;Test Nature Res Wrist Leather;35;30;9;2
16129;Test Nature Res Feet Mail;35;30;8;2
16131;Test Nature Res Waist Mail;35;30;6;2
16132;Test Nature Res Wrist Mail;35;30;9;2
16134;Test Nature Res Shoulders Mail;35;30;3;2
16135;Test Frost Res Feet Cloth;35;30;8;2
16136;Test Frost Res Waist Cloth;35;30;6;2
16137;Test Frost Res Wrist Cloth;35;30;9;2
16138;Test Frost Res Head Cloth;35;30;1;2
16139;Test Frost Res Head Leather;35;30;1;2
16140;Test Nature Res Head Leather;35;30;1;2
16141;Test Nature Res Head Mail;35;30;1;2
16142;Test Frost Res Wrist Mail;35;30;9;2
16143;Test Frost Res Shoulder Mail;35;30;3;2
16144;Test Frost Res Shoulders Leather;35;30;3;2
16145;Test Shadow Res Waist Cloth;35;30;6;2
16146;Test Shadow Res Head Cloth;35;30;1;2
16147;Test Shadow Res Shoulders Cloth;35;30;3;2
16148;Test Shadow Res Shoulders Leather;35;30;3;2
16149;Test Shadow Res Shoulder Mail;35;30;3;2
16150;Test Shadow Res Waist Leather;35;30;6;2
16151;Test Arcane Res Feet Cloth;35;30;8;2
16152;Test Arcane Res Waist Cloth;35;30;6;2
16153;Test Arcane Res Wrist Cloth;35;30;9;2
16154;Test Arcane Res Shoulders Cloth;35;30;3;2
16155;Test Arcane Res Waist Leather;35;30;6;2
16156;Test Arcane Res Head Leather;35;30;1;2
16157;Test Arcane Res Feet Mail;35;30;8;2
16158;Test Arcane Res Wrist Mail;35;30;9;2
16159;Test Arcane Res Head Mail;35;30;1;2
16163;Test Arcane Res Waist Mail;35;30;6;2
16164;Test Arcane Res Hands Mail;35;30;10;2
16165;Test Arcane Res Legs Mail;35;30;7;2
18427;Sergeant's Cloak;35;30;16;3
18440;Sergeant's Cape;35;30;16;3
18442;Master Sergeant's Insignia;35;30;2;3
18585;Band of Allegiance;35;0;11;3
18586;Lonetree's Circle;35;0;11;3
20831;Heavy Golden Necklace of Battle;35;30;2;2
20958;Blazing Citrine Ring;35;30;11;2
23168;Scorn's Focal Dagger;35;30;21;3
23169;Scorn's Icy Choker;35;30;2;3
23170;The Frozen Clutch;35;30;10;3
43656;Tome of Kings;35;30;23;3
43657;Royal Guide of Escape Routes;35;30;23;3
44213;Darkmoon Pendant;35;30;2;3
44215;Darkmoon Necklace;35;30;2;3
51965;Vigorous Handguards;35;0;10;3
51973;Enumerated Handwraps;35;0;10;3
51980;Earthbound Handgrips;35;0;10;3
51996;Tumultuous Necklace;35;0;2;3
1522;Headhunting Spear;36;31;17;2
1523;Huge Stone Club;36;31;17;2
1679;Korg Bat;36;31;17;2
1726;Poison-tipped Bone Spear;36;31;17;3
1990;Ballast Maul;36;31;17;2
1993;Ogremind Ring;36;31;11;2
2032;Gallan Cuffs;36;0;9;2
2262;Mark of Kern;36;31;11;3
2621;Cowl of Necromancy;36;31;1;2
2951;Ring of the Underwood;36;31;11;3
3011;Feathered Headdress;36;31;1;2
3844;Green Iron Hauberk;36;31;5;3
3853;Moonsteel Broadsword;36;31;17;2
4057;Insignia Chestguard;36;31;5;2
4065;Combat Shield;36;31;14;2
4074;Mail Combat Armor;36;31;5;2
4197;Berylline Pads;36;0;3;3
4259;Green Leather Bracers;36;31;9;2
4328;Spider Belt;36;31;6;2
4443;Grim Pauldrons;36;0;3;2
4726;Chief Brigadier Cloak;36;31;16;2
4978;Ryedol's Hammer;36;0;13;2
5008;Quicksilver Ring;36;31;11;2
5009;Mindbender Loop;36;31;11;2
6331;Howling Blade;36;31;13;3
6402;Mail Combat Leggings;36;31;7;2
6405;Nightsky Trousers;36;31;7;2
6692;Pronged Reaver;36;30;13;3
6693;Agamaggan's Clutch;36;27;11;3
6694;Heart of Agamaggan;36;27;14;3
6725;Marbled Buckler;36;0;14;3
6742;Stonefist Girdle;36;0;6;3
6780;Lilac Sash;36;0;6;2
6784;Braced Handguards;36;0;10;2
7056;Crimson Silk Cloak;36;31;16;2
7057;Green Silken Shoulders;36;31;3;2
7377;Frost Leather Cloak;36;31;16;2
7437;Twilight Cuffs;36;31;9;2
7438;Twilight Belt;36;31;6;2
7446;Sentinel Cloak;36;31;16;2
7447;Sentinel Bracers;36;31;9;2
7448;Sentinel Girdle;36;31;6;2
7461;Knight's Bracers;36;31;9;2
7710;Loksey's Training Stick;36;31;17;3
7916;Barbaric Iron Boots;36;31;8;2
8224;Silithid Ripper;36;31;13;2
8225;Tainted Pierce;36;31;13;3
9384;Stonevault Shiv;36;31;13;3
9385;Archaic Defender;36;31;17;3
9386;Excavator's Brand;36;31;13;3
9435;Reticulated Bone Gauntlets;36;31;10;3
9518;Mud's Crushers;36;0;10;2
9519;Durtfeet Stompers;36;0;8;2
9522;Energized Stone Circle;36;0;14;2
9848;Conjurer's Gloves;36;31;10;2
9849;Conjurer's Hood;36;31;1;2
9850;Conjurer's Mantle;36;31;3;2
9856;Archer's Boots;36;31;8;2
9858;Archer's Buckler;36;31;14;2
9859;Archer's Cap;36;31;1;2
9864;Renegade Boots;36;31;8;2
9870;Renegade Circlet;36;31;1;2
10333;Scarlet Wristguards;36;31;9;2
10358;Duracin Bracers;36;0;9;2
10359;Everlast Boots;36;0;8;2
10582;Briar Tredders;36;31;8;3
10584;Stormgale Fists;36;31;10;3
12020;Thallium Choker;36;31;2;2
12259;Glinting Steel Dagger;36;31;13;2
13110;Wolffear Harness;36;31;5;3
14202;Thistlefur Jerkin;36;31;5;2
14204;Thistlefur Robe;36;31;20;2
14207;Vital Leggings;36;31;7;2
14208;Vital Headband;36;31;1;2
14217;Geomancer's Cord;36;31;6;2
14229;Embersilk Cloak;36;31;16;2
14412;Stonecloth Epaulets;36;31;3;2
14588;Hawkeye's Cord;36;31;6;2
15145;Ghostwalker Buckler;36;31;14;2
15149;Ghostwalker Gloves;36;31;10;2
15150;Ghostwalker Pads;36;31;3;2
15151;Ghostwalker Legguards;36;31;7;2
15213;Mercenary Blade;36;31;13;2
15243;Deadly Kris;36;31;13;2
15356;Headhunter's Armor;36;31;5;2
15364;Trickster's Cloak;36;31;16;2
15546;Thick Scale Breastplate;36;31;5;2
15552;Thick Scale Shield;36;31;14;2
15561;Pillager's Leggings;36;31;7;2
15562;Pillager's Pauldrons;36;31;3;2
15570;Marauder's Gauntlets;36;31;10;2
15575;Sparkleshell Belt;36;31;6;2
15577;Sparkleshell Bracers;36;31;9;2
15976;Thistlefur Branch;36;31;23;2
16788;Captain Rackmore's Wheel;36;0;14;2
16789;Captain Rackmore's Tiller;36;0;26;2
17039;Skullbreaker;36;0;13;2
17042;Nail Spitter;36;0;26;2
17043;Zealot's Robe;36;0;20;2
20966;Jade Pendant of Blasting;36;31;2;2
29157;Golden Ring of Power;36;31;11;3
33228;Crimson Tunic;36;0;5;2
33229;Mordant's Travel Tunic;36;0;5;2
33245;Grimsby's Gaudy Girdle;36;0;6;2
33247;Swift Wind Spaulders;36;0;3;2
33253;Golden Helm;36;0;1;2
33257;Scaled Marshwalkers;36;0;8;2
34227;Deadman's Hand;36;29;11;4
863;Gloom Reaper;37;32;13;2
934;Stalvan's Reaper;37;32;13;3
1678;Black Ogre Kickers;37;32;8;3
1996;Voodoo Band;37;32;11;2
2276;Swampwalker Boots;37;32;8;3
2622;Nimar's Tribal Headdress;37;32;1;2
3345;Silk Wizard Hat;37;32;1;2
3846;Polished Steel Boots;37;32;8;2
3855;Massive Iron Axe;37;32;17;2
4038;Nightsky Robe;37;32;20;2
4059;Glyphed Bracers;37;32;9;2
4086;Flash Rifle;37;0;26;2
4107;Tiger Hunter Gloves;37;0;10;2
4115;Grom'gol Buckler;37;0;14;2
4122;Bookmaker's Scepter;37;0;13;2
4123;Frost Metal Pauldrons;37;0;3;2
4132;Darkspear Armsplints;37;0;9;2
4133;Darkspear Cuffs;37;0;9;2
4139;Junglewalker Sandals;37;0;8;2
4262;Gem-studded Leather Belt;37;32;6;3
4326;Long Silken Cloak;37;32;16;2
4393;Craftsman's Monocle;37;0;1;2
4732;Glyphed Cloak;37;32;16;2
4741;Stromgarde Cavalry Leggings;37;0;7;2
4810;Boulder Pads;37;32;3;2
4980;Prospector Gloves;37;0;10;2
5248;Flash Wand;37;0;26;2
5257;Dark Hooded Cape;37;32;16;3
5756;Sliverblade;37;32;13;3
5965;Guardian Cloak;37;32;16;2
6040;Golden Scale Bracers;37;32;9;2
6327;The Pacifier;37;32;17;3
6413;Chief Brigadier Bracers;37;32;9;2
6417;Aurora Cloak;37;32;16;2
6418;Aurora Sash;37;32;6;2
6720;Spirit Hunter Headdress;37;0;1;2
6797;Eyepoker;37;0;26;2
6798;Blasting Hackbut;37;0;26;2
7111;Nightsky Armor;37;32;5;2
7378;Dusky Bracers;37;32;9;2
7433;Twilight Gloves;37;32;10;2
7434;Twilight Boots;37;32;8;2
7443;Sentinel Gloves;37;32;10;2
7444;Sentinel Boots;37;32;8;2
7457;Knight's Gauntlets;37;32;10;2
7458;Knight's Boots;37;32;8;2
7462;Knight's Girdle;37;32;6;2
7466;Vermilion Band;37;32;11;2
7757;Windweaver Staff;37;32;17;3
7917;Barbaric Iron Gloves;37;32;10;2
8188;Explosive Shotgun;37;32;26;2
8223;Blade of the Basilisk;37;32;13;3
9391;The Shoveler;37;32;17;3
9420;Adventurer's Pith Helmet;37;32;1;3
9458;Thermaplugg's Central Core;37;28;14;3
9459;Thermaplugg's Left Arm;37;28;17;3
9461;Charged Gear;37;28;11;3
9492;Electromagnetic Gigaflux Reactivator;37;28;1;3
9623;Civinad Robes;37;0;20;3
9624;Triprunner Dungarees;37;0;7;3
9625;Dual Reinforced Leggings;37;0;7;3
9851;Conjurer's Breeches;37;32;7;2
9862;Archer's Trousers;37;32;7;2
9863;Archer's Shoulderpads;37;32;3;2
9871;Renegade Leggings;37;32;7;2
9872;Renegade Pauldrons;37;32;3;2
9873;Renegade Shield;37;32;14;2
10329;Scarlet Belt;37;32;6;2
10571;Ebony Boneclub;37;32;13;3
10573;Boneslasher;37;32;17;3
11971;Amethyst Band;37;32;11;2
12010;Fen Ring;37;32;11;2
12251;Big Stick;37;32;17;2
13025;Deadwood Sledge;37;32;13;3
13093;Blush Ember Ring;37;32;11;3
13105;Sutarn's Ring;37;32;6;3
14213;Vital Raiment;37;32;20;2
14215;Vital Tunic;37;32;5;2
14218;Geomancer's Boots;37;32;8;2
14222;Geomancer's Gloves;37;32;10;2
14226;Embersilk Bracelets;37;32;9;2
14235;Embersilk Cord;37;32;6;2
14415;Stonecloth Britches;37;32;7;2
14589;Hawkeye's Shoes;37;32;8;2
14594;Hawkeye's Gloves;37;32;10;2
14607;Hawkeye's Buckler;37;32;14;2
14762;Enduring Boots;37;32;8;2
14766;Enduring Breeches;37;32;7;2
15134;Cutthroat's Hat;37;32;1;2
15144;Ghostwalker Rags;37;32;5;2
15153;Nocturnal Cloak;37;32;16;2
15226;Giant Club;37;32;21;2
15361;Trickster's Sash;37;32;6;2
15455;Dustfall Robes;37;0;20;2
15456;Lightstep Leggings;37;0;7;2
15557;Pillager's Chestguard;37;32;5;2
15558;Pillager's Crown;37;32;1;2
15563;Pillager's Shield;37;32;14;2
15590;Steadfast Bracelets;37;32;9;2
15594;Steadfast Cloak;37;32;16;2
15929;Nightsky Orb;37;32;23;2
15977;Vital Orb;37;32;23;2
16792;Giant Club;37;32;21;2
20959;The Jade Eye;37;32;11;2
20960;Engraved Truesilver Ring;37;32;11;2
28408;Broken Silver Star;37;0;25;2
32378;Silver Star;37;0;25;2
33232;Journeyman's Cowl;37;0;1;2
33248;Crested Shoulderpads;37;0;3;2
33249;Boots of the Skirmisher;37;0;8;2
33250;Archer's Wristguard;37;0;9;2
33252;Gleaming Scale Breastplate;37;0;5;2
33265;Pendant of Ferocity;37;0;2;2
33266;Book of the Adept;37;0;23;2
33269;Bejeweled Dagger;37;0;13;2
33274;Mercenary's Crossbow;37;0;26;2
864;Knightly Longsword;38;33;13;2
936;Midnight Mace;38;33;13;3
937;Black Duskwood Staff;38;33;17;3
1280;Cloaked Hood;38;33;1;2
1465;Tigerbane;38;33;13;2
1988;Chief Brigadier Gauntlets;38;33;10;2
1992;Swampchill Fetish;38;33;23;3
3837;Golden Scale Coif;38;33;1;2
4043;Aurora Bracers;38;33;9;2
4727;Chief Brigadier Girdle;38;33;6;2
5624;Circlet of the Order;38;33;1;2
5739;Barbaric Harness;38;33;5;2
5783;Murloc Scale Bracers;38;33;9;2
5966;Guardian Gloves;38;33;10;2
6416;Aurora Boots;38;33;8;2
6419;Glyphed Mitts;38;33;10;2
6421;Glyphed Belt;38;33;6;2
6729;Fizzle's Zippy Lighter;38;0;26;2
6732;Gnomish Mechanic's Gloves;38;0;10;2
6757;Jaina's Signet Ring;38;0;11;2
6828;Visionary Buckler;38;0;14;2
6900;Enchanted Gold Bloodrobe;38;0;20;3
7054;Robe of Power;38;33;20;3
7059;Crimson Silk Shoulders;38;33;3;2
7060;Azure Shoulders;38;33;3;2
7386;Green Whelp Bracers;38;33;9;2
7432;Twilight Cowl;38;33;1;2
7435;Twilight Mantle;38;33;3;2
7441;Sentinel Cap;38;33;1;2
7445;Sentinel Shoulders;38;33;3;2
7456;Knight's Headguard;38;33;1;2
7459;Knight's Pauldrons;38;33;3;2
7463;Sentinel Buckler;38;33;14;2
7685;Orb of the Forgotten Seer;38;33;23;3
7711;Robe of Doan;38;33;20;3
7712;Mantle of Doan;38;33;3;3
7755;Flintrock Shoulders;38;33;3;3
7759;Archon Chestpiece;38;33;5;3
7761;Steelclaw Reaver;38;33;13;3
9375;Expert Goldminer's Helmet;38;33;1;3
9378;Shovelphlange's Mining Axe;38;33;13;3
9381;Earthen Rod;38;33;26;3
9382;Tromping Miner's Boots;38;33;8;2
9393;Beacon of Hope;38;33;23;3
9718;Reforged Blade of Heroes;38;33;13;3
9844;Conjurer's Vest;38;33;5;2
9852;Conjurer's Robe;38;33;20;2
9854;Archer's Jerkin;38;33;5;2
9866;Renegade Chestguard;38;33;5;2
9877;Sorcerer Cloak;38;33;16;2
9890;Huntsman's Cape;38;33;16;2
9898;Jazeraint Cloak;38;33;16;2
10331;Scarlet Gauntlets;38;33;10;2
10567;Quillshooter;38;33;15;3
10578;Thoughtcast Boots;38;33;8;3
10710;Dragonclaw Ring;38;0;11;3
11997;Greenstone Circle;38;33;11;2
12040;Forest Pendant;38;33;2;2
13081;Skullance Shield;38;33;14;3
13103;Pads of the Venom Spider;38;33;3;3
13121;Wing of the Whelpling;38;33;16;3
14223;Geomancer's Spaulders;38;33;3;2
14231;Embersilk Mitts;38;33;10;2
14236;Embersilk Boots;38;33;8;2
14410;Stonecloth Circlet;38;33;1;2
14419;Silksand Bracers;38;33;9;2
14420;Silksand Cape;38;33;16;2
14595;Hawkeye's Breeches;38;33;7;2
14596;Hawkeye's Epaulets;38;33;3;2
14765;Enduring Circlet;38;33;1;2
14767;Enduring Pauldrons;38;33;3;2
15154;Nocturnal Sash;38;33;6;2
15260;Stone Hammer;38;33;17;2
15353;Headhunter's Headdress;38;33;1;2
15360;Trickster's Bindings;38;33;9;2
15365;Trickster's Handwraps;38;33;10;2
15565;Marauder's Boots;38;33;8;2
15573;Marauder's Leggings;38;33;7;2
15581;Sparkleshell Gauntlets;38;33;10;2
15598;Steadfast Girdle;38;33;6;2
15691;Sidegunner Shottie;38;0;26;2
15692;Kodo Brander;38;0;26;2
15695;Studded Ring Shield;38;0;14;2
15697;Kodo Rustler Boots;38;0;8;2
15698;Wrangling Spaulders;38;0;3;2
15918;Conjurer's Sphere;38;33;23;2
16791;Silkstream Cuffs;38;0;9;2
16793;Arcmetal Shoulders;38;0;3;2
16794;Gripsteel Wristguards;38;0;9;2
16873;Braidfur Gloves;38;0;10;2
17704;Edge of Winter;38;33;13;2
17721;Gloves of the Greatfather;38;33;10;2
19743;Cloaked Hood TEST;38;33;1;2
20961;Citrine Ring of Rapid Healing;38;33;11;2
33259;Crimson Barbut;38;0;1;2
33264;Glowing Tourmaline Ring;38;0;11;2
33267;Fleshripper;38;0;13;2
33268;Bone Dirk;38;0;13;2
33270;Mariner's Sword;38;0;13;2
33272;Biting Axe;38;0;13;2
1207;Murphstar;39;34;13;2
1265;Scorpion Sting;39;34;13;3
1602;Sickle Axe;39;34;13;3
2620;Augural Shroud;39;34;1;2
4041;Aurora Cowl;39;34;1;2
4042;Aurora Gloves;39;34;10;2
4067;Glyphed Buckler;39;34;14;2
4078;Chief Brigadier Coif;39;34;1;2
4260;Guardian Leather Bracers;39;34;9;2
4729;Aurora Mantle;39;34;3;2
4731;Glyphed Epaulets;39;34;3;2
4744;Arcane Runed Bracers;39;0;9;2
4975;Vigilant Buckler;39;0;14;3
5247;Rod of Sorrow;39;0;26;2
6412;Chief Brigadier Boots;39;34;8;2
6420;Glyphed Boots;39;34;8;2
6422;Glyphed Helm;39;34;1;2
7061;Earthen Silk Belt;39;34;6;2
7062;Crimson Silk Pantaloons;39;34;7;2
7387;Dusky Belt;39;34;6;2
7431;Twilight Pants;39;34;7;2
7440;Sentinel Trousers;39;34;7;2
7454;Knight's Breastplate;39;34;5;2
7455;Knight's Legguards;39;34;7;2
7465;Knight's Crest;39;34;14;2
7492;Captain's Cloak;39;34;16;2
7713;Illusionary Rod;39;34;17;3
7714;Hypnotic Blade;39;34;21;3
7736;Fight Club;39;34;13;3
7758;Ruthless Shiv;39;34;17;3
7760;Warchief Kilt;39;34;7;3
8006;The Ziggler;39;34;13;3
9396;Legguards of the Vault;39;34;7;3
9397;Energy Cloak;39;34;16;3
9875;Sorcerer Sash;39;34;6;2
9879;Sorcerer Bracelets;39;34;9;2
9886;Huntsman's Bands;39;34;9;2
9891;Huntsman's Belt;39;34;6;2
9896;Jazeraint Bracers;39;34;9;2
10328;Scarlet Chestpiece;39;34;5;3
10570;Manslayer;39;34;17;3
10572;Freezing Shard;39;34;26;3
10583;Quillward Harness;39;34;5;3
10760;Swine Fists;39;34;10;3
11986;Thallium Hoop;39;34;11;2
12030;Jet Chain;39;34;2;2
12252;Staff of Protection;39;34;17;2
12260;Searing Golden Blade;39;34;21;2
13020;Skystriker Bow;39;34;15;3
13119;Enchanted Kodo Bracers;39;34;9;3
13129;Firemane Leggings;39;34;7;3
14224;Geomancer's Trousers;39;34;7;2
14232;Embersilk Mantle;39;34;3;2
14239;Darkmist Cape;39;34;16;2
14407;Stonecloth Vest;39;34;5;2
14413;Stonecloth Robe;39;34;20;2
14418;Silksand Boots;39;34;8;2
14426;Silksand Girdle;39;34;6;2
14602;Warden's Cloak;39;34;16;2
14760;Enduring Breastplate;39;34;5;2
14771;Ravager's Cloak;39;34;16;2
14773;Ravager's Cord;39;34;6;2
15104;Wingborne Boots;39;0;8;3
15146;Ghostwalker Crown;39;34;1;2
15155;Nocturnal Gloves;39;34;10;2
15160;Nocturnal Wristbands;39;34;9;2
15233;Savage Axe;39;34;21;2
15322;Smoothbore Gun;39;34;26;2
15362;Trickster's Boots;39;34;8;2
15367;Trickster's Protector;39;34;14;2
15368;Trickster's Pauldrons;39;34;3;2
15572;Marauder's Circlet;39;34;1;2
15576;Sparkleshell Sabatons;39;34;8;2
15595;Steadfast Gloves;39;34;10;2
15864;Condor Bracers;39;0;9;2
15865;Anchorhold Buckler;39;0;14;2
15963;Stonecloth Branch;39;34;23;2
15990;Enduring Shield;39;34;14;2
20967;Citrine Pendant of Golden Healing;39;34;2;2
33230;Leggings of the Long Road;39;0;7;2
33240;Grimtotem Earthbinder's Tunic;39;0;5;2
33243;Skirmisher's Cover;39;0;1;2
33244;The Wanderer's Cover;39;0;1;2
33251;Steel-banded Hauberk;39;0;5;2
33260;Spellbound Cloak;39;0;16;2
33261;Destroyer's Cloak;39;0;16;2
33262;Morlann's Seal;39;0;11;2
33273;Seasoned Marshwood Bow;39;0;15;2
870;Fiery War Axe;40;35;17;4
873;Staff of Jordan;40;35;17;4
1444;Deprecated Inferno Stone;40;35;12;3
1659;Engineering Gloves;40;35;10;2
1716;Robe of the Magi;40;35;20;3
2231;Inferno Robe;40;0;20;2
2955;First Mate Hat;40;35;1;2
3763;Lunar Buckler;40;0;14;2
3764;Mantis Boots;40;0;8;2
3765;Brigand's Pauldrons;40;0;3;2
3845;Golden Scale Cuirass;40;35;5;2
3847;Golden Scale Boots;40;35;8;2
3854;Frost Tiger Blade;40;35;17;2
3856;Shadow Crescent Axe;40;35;17;2
3985;Monogrammed Sash;40;35;6;2
4044;Aurora Pants;40;35;7;2
4060;Glyphed Leggings;40;35;7;2
4068;Chief Brigadier Shield;40;35;14;2
4079;Chief Brigadier Leggings;40;35;7;2
4108;Panther Hunter Leggings;40;0;7;2
4120;Robe of Crystal Waters;40;0;20;3
4124;Cap of Harmony;40;0;1;2
4127;Shrapnel Blaster;40;0;26;2
4264;Barbaric Belt;40;35;6;2
4327;Icy Cloak;40;35;16;3
4329;Star Belt;40;35;6;2
4396;Mechanical Dragonling;40;30;12;2
4397;Gnomish Cloaking Device;40;0;12;2
4509;Seawolf Gloves;40;0;10;2
4511;Black Water Hammer;40;0;13;2
4543;White Drakeskin Cap;40;0;1;2
4545;Radiant Silver Bracers;40;0;9;2
4547;Gnomish Zapper;40;0;26;2
4725;Chief Brigadier Pauldrons;40;35;3;2
4745;War Rider Bracers;40;0;9;2
4746;Doomsayer's Robe;40;0;20;2
4976;Mistspray Kilt;40;0;7;2
5010;Inscribed Gold Ring;40;35;11;2
5011;Welken Ring;40;35;11;2
5079;Cold Basilisk Eye;40;35;12;2
5249;Burning Sliver;40;0;26;2
5253;Goblin Igniter;40;0;26;2
5608;Living Cowl;40;35;1;2
5742;Gemstone Dagger;40;35;13;2
5743;Prismstone Ring;40;35;11;2
6746;Basalt Buckler;40;0;14;2
6747;Enforcer Pauldrons;40;0;3;2
6791;Hellion Boots;40;0;8;2
6792;Sanguine Pauldrons;40;0;3;2
6793;Auric Bracers;40;0;9;2
6794;Stormfire Gauntlets;40;0;10;2
6801;Baroque Apron;40;0;20;2
6806;Dancing Flame;40;0;26;3
6975;Whirlwind Axe;40;0;17;3
6976;Whirlwind Warhammer;40;0;17;3
6977;Whirlwind Sword;40;0;17;3
7390;Dusky Boots;40;35;8;2
7391;Swift Boots;40;35;8;2
7429;Twilight Armor;40;35;5;2
7430;Twilight Robe;40;35;20;2
7439;Sentinel Breastplate;40;35;5;2
7474;Regal Cloak;40;35;16;2
7476;Regal Sash;40;35;6;2
7483;Ranger Cloak;40;35;16;2
7493;Captain's Bracers;40;35;9;2
7497;Ivory Band;40;35;11;2
7513;Ragefire Wand;40;0;26;3
7514;Icefury Wand;40;0;26;3
7515;Celestial Orb;40;0;23;3
7556;Twilight Orb;40;35;23;2
7963;Steel Breastplate;40;35;5;2
8156;Jouster's Wristguards;40;40;9;2
8158;Jouster's Gauntlets;40;40;10;2
8159;Jouster's Girdle;40;40;6;2
8160;Jouster's Greaves;40;40;8;2
8161;Jouster's Visor;40;40;1;2
8174;Comfortable Leather Hat;40;35;1;3
9383;Obsidian Cleaver;40;35;17;3
9388;Revelosh's Armguards;40;35;9;3
9390;Revelosh's Gloves;40;35;10;3
9392;Annealed Blade;40;35;13;3
9398;Worn Running Boots;40;35;8;3
9403;Battered Viking Shield;40;35;14;3
9407;Stoneweaver Leggings;40;35;7;3
9517;Celestial Stave;40;0;17;3
9876;Sorcerer Slippers;40;35;8;2
9880;Sorcerer Gloves;40;35;10;2
9885;Huntsman's Boots;40;35;8;2
9889;Huntsman's Cap;40;35;1;2
9892;Huntsman's Gloves;40;35;10;2
9895;Jazeraint Boots;40;35;8;2
9900;Jazeraint Gauntlets;40;35;10;2
9901;Jazeraint Belt;40;35;6;2
10574;Corpseshroud;40;35;1;3
10581;Death's Head Vestment;40;35;5;3
10766;Plaguerot Sprig;40;35;26;3
11263;Nether Force Wand;40;0;26;3
11972;Carnelian Loop;40;35;11;2
13017;Hellslayer Battle Axe;40;35;17;3
13038;Swiftwind;40;35;26;3
13054;Grim Reaper;40;35;17;3
13145;Enormous Ogre Belt;40;40;6;3
14220;Geomancer's Cap;40;35;1;2
14233;Embersilk Leggings;40;35;7;2
14240;Darkmist Bands;40;35;9;2
14251;Lunar Cloak;40;35;16;2
14422;Silksand Gloves;40;35;10;2
14423;Silksand Shoulder Pads;40;35;3;2
14591;Hawkeye's Helm;40;35;1;2
14592;Hawkeye's Tunic;40;35;5;2
14598;Warden's Waistband;40;35;6;2
14600;Warden's Wristbands;40;35;9;2
14770;Ravager's Armguards;40;35;9;2
14772;Ravager's Handwraps;40;35;10;2
14896;Saltstone Sabatons;40;40;8;2
14897;Saltstone Gauntlets;40;40;10;2
14898;Saltstone Girdle;40;40;6;2
14900;Saltstone Legplates;40;40;7;2
14903;Saltstone Armsplints;40;40;9;2
15105;Staff of Noh'Orahil;40;0;17;2
15106;Staff of Dar'Orahil;40;0;17;2
15107;Orb of Noh'Orahil;40;0;23;3
15108;Orb of Dar'Orahil;40;0;23;3
15158;Nocturnal Shoulder Pads;40;35;3;2
15214;Nobles Brand;40;35;13;2
15234;Greater Scythe;40;35;21;2
15261;Sequoia Branch;40;35;17;2
15366;Trickster's Leggings;40;35;7;2
15567;Marauder's Tunic;40;35;5;2
15569;Marauder's Crest;40;35;14;2
15574;Marauder's Shoulder Pads;40;35;3;2
15580;Sparkleshell Headwrap;40;35;1;2
15582;Sparkleshell Legguards;40;35;7;2
16160;Test Arcane Res Shoulders Plate;40;40;3;2
16161;Test Shadow Res Hands Plate;40;40;10;2
16162;Test Frost Res Shoulders Plate;40;40;3;2
16172;Test Nature Res Hands Plate;40;40;10;2
17688;Jungle Boots;40;0;8;2
18238;Shadowskin Gloves;40;35;10;3
18438;Sergeant's Mark;40;35;12;3
19969;Nat Pagle's Extreme Anglin' Boots;40;35;8;2
19972;Lucky Fishing Hat;40;0;1;2
21748;Figurine - Jade Owl;40;35;12;2
21756;Figurine - Golden Hare;40;35;12;2
29158;Truesilver Commander's Ring;40;35;11;3
29202;Whirling Steel Axes;40;35;25;2
33080;Elixir of Water Elementals;40;40;26;4
33231;Oversized Stonemaul Hood;40;0;1;2
33233;Cobalt-threaded Gloves;40;0;10;2
33235;Journeyman's Epaulets;40;0;3;2
33237;Brogg's Battle Harness;40;0;5;2
33239;Marshwarden's Tunic;40;0;5;2
33241;Oiled Leather Leggings;40;0;7;2
