item_id;name;ItemLevel;RequiredLevel;InventoryType;class;subclass
48432;Relentless Gladiator's Left Razor;258;80;22;2;13
48433;Wrynn's Greathelm of Triumph;258;80;1;4;4
48435;Relentless Gladiator's Punisher;258;80;22;2;4
48438;Relentless Gladiator's Swiftblade;258;80;22;2;7
48440;Relentless Gladiator's Splitter;258;80;22;2;0
48442;Relentless Gladiator's Eviscerator;258;80;22;2;15
48444;Relentless Gladiator's Left Claw;258;80;22;2;13
48447;Wrynn's Legguards of Triumph;258;80;7;4;4
48451;Wrynn's Breastplate of Triumph;258;80;5;4;4
48453;Wrynn's Handguards of Triumph;258;80;10;4;4
48455;Wrynn's Pauldrons of Triumph;258;80;3;4;4
48466;Hellscream's Breastplate of Triumph;258;80;5;4;4
48467;Hellscream's Handguards of Triumph;258;80;10;4;4
48468;Hellscream's Greathelm of Triumph;258;80;1;4;4
48469;Hellscream's Legguards of Triumph;258;80;7;4;4
48470;Hellscream's Pauldrons of Triumph;258;80;3;4;4
48486;Thassarian's Shoulderplates of Triumph;258;80;3;4;4
48487;Thassarian's Legplates of Triumph;258;80;7;4;4
48488;Thassarian's Helmet of Triumph;258;80;1;4;4
48489;Thassarian's Gauntlets of Triumph;258;80;10;4;4
48490;Thassarian's Battleplate of Triumph;258;80;5;4;4
48491;Koltira's Battleplate of Triumph;258;80;5;4;4
48492;Koltira's Gauntlets of Triumph;258;80;10;4;4
48493;Koltira's Helmet of Triumph;258;80;1;4;4
48494;Koltira's Legplates of Triumph;258;80;7;4;4
48495;Koltira's Shoulderplates of Triumph;258;80;3;4;4
48507;Relentless Gladiator's Handaxe;258;80;13;2;0
48509;Relentless Gladiator's Spike;258;80;13;2;15
48511;Relentless Gladiator's Truncheon;258;80;13;2;4
48513;Relentless Gladiator's Longblade;258;80;13;2;7
48515;Relentless Gladiator's Grasp;258;80;21;2;13
48517;Relentless Gladiator's Halberd;258;80;17;2;6
48519;Relentless Gladiator's Salvation;258;80;21;2;4
48521;Relentless Gladiator's Light Staff;258;80;17;2;10
48523;Relentless Gladiator's Greatstaff;258;80;17;2;10
48543;Thassarian's Pauldrons of Triumph;258;80;3;4;4
48544;Thassarian's Legguards of Triumph;258;80;7;4;4
48545;Thassarian's Faceguard of Triumph;258;80;1;4;4
48546;Thassarian's Handguards of Triumph;258;80;10;4;4
48547;Thassarian's Chestguard of Triumph;258;80;5;4;4
48548;Koltira's Chestguard of Triumph;258;80;5;4;4
48549;Koltira's Handguards of Triumph;258;80;10;4;4
48550;Koltira's Faceguard of Triumph;258;80;1;4;4
48551;Koltira's Legguards of Triumph;258;80;7;4;4
48552;Koltira's Pauldrons of Triumph;258;80;3;4;4
48580;Turalyon's Spaulders of Triumph;258;80;3;4;4
48581;Turalyon's Greaves of Triumph;258;80;7;4;4
48582;Turalyon's Headpiece of Triumph;258;80;1;4;4
48583;Turalyon's Gloves of Triumph;258;80;10;4;4
48584;Turalyon's Tunic of Triumph;258;80;5;4;4
48585;Liadrin's Spaulders of Triumph;258;80;3;4;4
48586;Liadrin's Greaves of Triumph;258;80;7;4;4
48587;Liadrin's Headpiece of Triumph;258;80;1;4;4
48588;Liadrin's Gloves of Triumph;258;80;10;4;4
48589;Liadrin's Tunic of Triumph;258;80;5;4;4
48612;Turalyon's Shoulderplates of Triumph;258;80;3;4;4
48613;Turalyon's Legplates of Triumph;258;80;7;4;4
48614;Turalyon's Helm of Triumph;258;80;1;4;4
48615;Turalyon's Gauntlets of Triumph;258;80;10;4;4
48616;Turalyon's Battleplate of Triumph;258;80;5;4;4
48617;Liadrin's Battleplate of Triumph;258;80;5;4;4
48618;Liadrin's Gauntlets of Triumph;258;80;10;4;4
48619;Liadrin's Helm of Triumph;258;80;1;4;4
48620;Liadrin's Legplates of Triumph;258;80;7;4;4
48621;Liadrin's Shoulderplates of Triumph;258;80;3;4;4
48642;Turalyon's Breastplate of Triumph;258;80;5;4;4
48643;Turalyon's Handguards of Triumph;258;80;10;4;4
48644;Turalyon's Faceguard of Triumph;258;80;1;4;4
48645;Turalyon's Legguards of Triumph;258;80;7;4;4
48646;Turalyon's Shoulderguards of Triumph;258;80;3;4;4
48647;Liadrin's Shoulderguards of Triumph;258;80;3;4;4
48648;Liadrin's Legguards of Triumph;258;80;7;4;4
48649;Liadrin's Faceguard of Triumph;258;80;1;4;4
48650;Liadrin's Handguards of Triumph;258;80;10;4;4
48651;Liadrin's Breastplate of Triumph;258;80;5;4;4
48666;Drape of the Sunreavers;258;80;16;4;1
48667;Shawl of the Devout Crusader;258;80;16;4;1
48668;Cloak of Serrated Blades;258;80;16;4;1
48669;Cloak of the Triumphant Combatant;258;80;16;4;1
48670;Cloak of the Unflinching Guardian;258;80;16;4;1
48671;Drape of Bitter Incantation;258;80;16;4;1
48672;Shawl of Fervent Crusader;258;80;16;4;1
48673;Cloak of the Silver Covenant;258;80;16;4;1
48674;Cloak of the Victorious Combatant;258;80;16;4;1
48675;Cloak of the Unmoving Guardian;258;80;16;4;1
49191;Relentless Gladiator's Blade of Celerity;258;80;21;2;15
51795;Troggbane, Axe of the Frostborne King;258;80;13;2;0
51796;Warmace of Menethil;258;80;17;2;5
51797;Tainted Twig of Nordrassil;258;80;17;2;10
51798;Valius, Gavel of the Lightbringer;258;80;21;2;4
51799;Halion, Staff of Forgotten Love;258;80;17;2;10
51800;Stormfury, Black Blade of the Betrayer;258;80;13;2;15
51801;Pugius, Fist of Defiance;258;80;21;2;13
51802;Windrunner's Heartseeker;258;80;26;2;18
51803;Tel'thas, Dagger of the Blood King;258;80;21;2;15
53103;Baltharus' Gift;258;80;2;4;0
53110;Zarithrian's Offering;258;80;11;4;0
53111;Scion's Treads;258;80;8;4;4
53112;Bracers of the Heir;258;80;9;4;4
53113;Twilight Scale Shoulders;258;80;3;4;3
53114;Gloaming Sark;258;80;5;4;2
53115;Abduction's Cover;258;80;16;4;1
53116;Saviana's Tribute;258;80;11;4;0
53117;Changeling Gloves;258;80;10;4;2
53118;Misbegotten Belt;258;80;6;4;1
53119;Boots of Divided Being;258;80;8;4;3
53121;Surrogate Belt;258;80;6;4;4
40481;ICECROWN TEST GOD BP;252;70;5;4;4
41900;LK Honor 5 Caster DPS Belt;252;80;6;4;1
41911;LK Honor 5 Caster DPS Bracers;252;80;9;4;1
41995;LK Arena 6 Warlock Helm;252;80;1;4;1
42000;LK Arena 6 Warlock Chest;252;80;20;4;1
42007;LK Arena 6 Warlock Legs;252;80;7;4;1
42013;LK Arena 6 Warlock Shoulders;252;80;3;4;1
42019;LK Arena 6 Warlock Gloves;252;80;10;4;1
42083;LK Honor 5 Caster DPS Crit Cloak;252;80;16;4;1
40790;Relentless Gladiator's Plate Chestpiece;251;80;5;4;4
40791;Relentless Gladiator's Dreadplate Chestpiece;251;80;5;4;4
40792;Relentless Gladiator's Scaled Chestpiece;251;80;5;4;4
40810;Relentless Gladiator's Plate Gauntlets;251;80;10;4;4
40811;Relentless Gladiator's Dreadplate Gauntlets;251;80;10;4;4
40812;Relentless Gladiator's Scaled Gauntlets;251;80;10;4;4
40829;Relentless Gladiator's Plate Helm;251;80;1;4;4
40830;Relentless Gladiator's Dreadplate Helm;251;80;1;4;4
40831;Relentless Gladiator's Scaled Helm;251;80;1;4;4
40850;Relentless Gladiator's Plate Legguards;251;80;7;4;4
40851;Relentless Gladiator's Dreadplate Legguards;251;80;7;4;4
40852;Relentless Gladiator's Scaled Legguards;251;80;7;4;4
40870;Relentless Gladiator's Plate Shoulders;251;80;3;4;4
40871;Relentless Gladiator's Dreadplate Shoulders;251;80;3;4;4
40872;Relentless Gladiator's Scaled Shoulders;251;80;3;4;4
40910;Relentless Gladiator's Ornamented Chestguard;251;80;5;4;4
40928;Relentless Gladiator's Ornamented Gloves;251;80;10;4;4
40934;Relentless Gladiator's Ornamented Headcover;251;80;1;4;4
40940;Relentless Gladiator's Ornamented Legplates;251;80;7;4;4
40964;Relentless Gladiator's Ornamented Spaulders;251;80;3;4;4
40994;Relentless Gladiator's Ringmail Armor;251;80;20;4;3
40995;Relentless Gladiator's Mail Armor;251;80;20;4;3
41002;Relentless Gladiator's Ringmail Gauntlets;251;80;10;4;3
41008;Relentless Gladiator's Mail Gauntlets;251;80;10;4;3
41014;Relentless Gladiator's Ringmail Helm;251;80;1;4;3
41020;Relentless Gladiator's Mail Helm;251;80;1;4;3
41028;Relentless Gladiator's Ringmail Leggings;251;80;7;4;3
41034;Relentless Gladiator's Mail Leggings;251;80;7;4;3
41039;Relentless Gladiator's Ringmail Spaulders;251;80;3;4;3
41045;Relentless Gladiator's Mail Spaulders;251;80;3;4;3
41082;Relentless Gladiator's Linked Armor;251;80;20;4;3
41088;Relentless Gladiator's Chain Armor;251;80;5;4;3
41138;Relentless Gladiator's Linked Gauntlets;251;80;10;4;3
41144;Relentless Gladiator's Chain Gauntlets;251;80;10;4;3
41152;Relentless Gladiator's Linked Helm;251;80;1;4;3
41158;Relentless Gladiator's Chain Helm;251;80;1;4;3
41200;Relentless Gladiator's Linked Leggings;251;80;7;4;3
41206;Relentless Gladiator's Chain Leggings;251;80;7;4;3
41212;Relentless Gladiator's Linked Spaulders;251;80;3;4;3
41218;Relentless Gladiator's Chain Spaulders;251;80;3;4;3
41276;Relentless Gladiator's Kodohide Spaulders;251;80;3;4;2
41282;Relentless Gladiator's Wyrmhide Spaulders;251;80;3;4;2
41288;Relentless Gladiator's Kodohide Gloves;251;80;10;4;2
41294;Relentless Gladiator's Wyrmhide Gloves;251;80;10;4;2
41299;Relentless Gladiator's Kodohide Legguards;251;80;7;4;2
41305;Relentless Gladiator's Wyrmhide Legguards;251;80;7;4;2
41311;Relentless Gladiator's Kodohide Robes;251;80;20;4;2
41317;Relentless Gladiator's Wyrmhide Robes;251;80;20;4;2
41322;Relentless Gladiator's Kodohide Helm;251;80;1;4;2
41328;Relentless Gladiator's Wyrmhide Helm;251;80;1;4;2
41651;Relentless Gladiator's Leather Tunic;251;80;5;4;2
41656;Relentless Gladiator's Leather Legguards;251;80;7;4;2
41662;Relentless Gladiator's Dragonhide Robes;251;80;20;4;2
41668;Relentless Gladiator's Dragonhide Legguards;251;80;7;4;2
41673;Relentless Gladiator's Leather Helm;251;80;1;4;2
41679;Relentless Gladiator's Dragonhide Helm;251;80;1;4;2
41684;Relentless Gladiator's Leather Spaulders;251;80;3;4;2
41716;Relentless Gladiator's Dragonhide Spaulders;251;80;3;4;2
41768;Relentless Gladiator's Leather Gloves;251;80;10;4;2
41774;Relentless Gladiator's Dragonhide Gloves;251;80;10;4;2
41855;Relentless Gladiator's Mooncloth Hood;251;80;1;4;1
41860;Relentless Gladiator's Mooncloth Robe;251;80;20;4;1
41865;Relentless Gladiator's Mooncloth Leggings;251;80;7;4;1
41870;Relentless Gladiator's Mooncloth Mantle;251;80;3;4;1
41875;Relentless Gladiator's Mooncloth Gloves;251;80;10;4;1
41916;Relentless Gladiator's Satin Hood;251;80;1;4;1
41922;Relentless Gladiator's Satin Robe;251;80;20;4;1
41928;Relentless Gladiator's Satin Leggings;251;80;7;4;1
41935;Relentless Gladiator's Satin Mantle;251;80;3;4;1
41941;Relentless Gladiator's Satin Gloves;251;80;10;4;1
41947;Relentless Gladiator's Silk Cowl;251;80;1;4;1
41954;Relentless Gladiator's Silk Raiment;251;80;20;4;1
41960;Relentless Gladiator's Silk Trousers;251;80;7;4;1
41966;Relentless Gladiator's Silk Amice;251;80;3;4;1
41972;Relentless Gladiator's Silk Handguards;251;80;10;4;1
41994;Relentless Gladiator's Felweave Cowl;251;80;1;4;1
41999;Relentless Gladiator's Felweave Raiment;251;80;20;4;1
42006;Relentless Gladiator's Felweave Trousers;251;80;7;4;1
42012;Relentless Gladiator's Felweave Amice;251;80;3;4;1
42018;Relentless Gladiator's Felweave Handguards;251;80;10;4;1
42527;Relentless Gladiator's Endgame;251;80;23;4;0
42533;Relentless Gladiator's Reprieve;251;80;23;4;0
42539;Relentless Gladiator's Grimoire;251;80;23;4;0
42561;Relentless Gladiator's Shield Wall;251;80;14;4;6
42566;Relentless Gladiator's Barrier;251;80;14;4;6
42572;Relentless Gladiator's Redoubt;251;80;14;4;6
42580;Relentless Gladiator's Idol of Tenacity;251;80;28;4;8
42585;Relentless Gladiator's Idol of Steadfastness;251;80;28;4;8
42591;Relentless Gladiator's Idol of Resolve;251;80;28;4;8
42599;Relentless Gladiator's Totem of the Third Wind;251;80;28;4;9
42604;Relentless Gladiator's Totem of Survival;251;80;28;4;9
42609;Relentless Gladiator's Totem of Indomitability;251;80;28;4;9
42616;Relentless Gladiator's Libram of Justice;251;80;28;4;7
42622;Relentless Gladiator's Sigil of Strife;251;80;28;4;10
42854;Relentless Gladiator's Libram of Fortitude;251;80;28;4;7
49187;Relentless Gladiator's Compendium;251;80;23;4;0
50046;Quel'Delar, Cunning of the Shadows;251;80;13;2;7
50047;Quel'Delar, Lens of the Mind;251;80;21;2;7
50048;Quel'Delar, Might of the Faithful;251;80;17;2;8
50049;Quel'Delar, Ferocity of the Scorned;251;80;17;2;8
50050;Cudgel of Furious Justice;251;80;13;2;4
50051;Hammer of Purified Flame;251;80;21;2;4
50052;Lightborn Spire;251;80;17;2;5
50078;Ymirjar Lord's Battleplate;251;80;5;4;4
50079;Ymirjar Lord's Gauntlets;251;80;10;4;4
50080;Ymirjar Lord's Helmet;251;80;1;4;4
50081;Ymirjar Lord's Legplates;251;80;7;4;4
50082;Ymirjar Lord's Shoulderplates;251;80;3;4;4
50087;Shadowblade Breastplate;251;80;5;4;2
50088;Shadowblade Gauntlets;251;80;10;4;2
50089;Shadowblade Helmet;251;80;1;4;2
50090;Shadowblade Legplates;251;80;7;4;2
50094;Scourgelord Battleplate;251;80;5;4;4
50095;Scourgelord Gauntlets;251;80;10;4;4
50096;Scourgelord Helmet;251;80;1;4;4
50097;Scourgelord Legplates;251;80;7;4;4
50098;Scourgelord Shoulderplates;251;80;3;4;4
50105;Shadowblade Pauldrons;251;80;3;4;2
50106;Lasherweave Robes;251;80;20;4;2
50107;Lasherweave Gauntlets;251;80;10;4;2
50108;Lasherweave Helmet;251;80;1;4;2
50109;Lasherweave Legplates;251;80;7;4;2
50113;Lasherweave Pauldrons;251;80;3;4;2
50114;Ahn'Kahar Blood Hunter's Handguards;251;80;10;4;3
50115;Ahn'Kahar Blood Hunter's Headpiece;251;80;1;4;3
50116;Ahn'Kahar Blood Hunter's Legguards;251;80;7;4;3
50117;Ahn'Kahar Blood Hunter's Spaulders;251;80;3;4;3
50118;Ahn'Kahar Blood Hunter's Tunic;251;80;5;4;3
50240;Dark Coven Gloves;251;80;10;4;1
50241;Dark Coven Hood;251;80;1;4;1
50242;Dark Coven Leggings;251;80;7;4;1
50243;Dark Coven Robe;251;80;20;4;1
50244;Dark Coven Shoulderpads;251;80;3;4;1
50275;Bloodmage Gloves;251;80;10;4;1
50276;Bloodmage Hood;251;80;1;4;1
50277;Bloodmage Leggings;251;80;7;4;1
50278;Bloodmage Robe;251;80;20;4;1
50279;Bloodmage Shoulderpads;251;80;3;4;1
50324;Lightsworn Shoulderplates;251;80;3;4;4
50325;Lightsworn Legplates;251;80;7;4;4
50326;Lightsworn Helmet;251;80;1;4;4
50327;Lightsworn Gauntlets;251;80;10;4;4
50328;Lightsworn Battleplate;251;80;5;4;4
50339;Sliver of Pure Ice;251;80;12;4;0
50340;Muradin's Spyglass;251;80;12;4;0
50341;Unidentifiable Organ;251;80;12;4;0
50342;Whispering Fanged Skull;251;80;12;4;0
50375;Ashen Band of Courage;251;80;11;4;0
50376;Ashen Band of Vengeance;251;80;11;4;0
50377;Ashen Band of Destruction;251;80;11;4;0
50378;Ashen Band of Wisdom;251;80;11;4;0
50391;Crimson Acolyte Handwraps;251;80;10;4;1
50392;Crimson Acolyte Cowl;251;80;1;4;1
50393;Crimson Acolyte Pants;251;80;7;4;1
50394;Crimson Acolyte Raiments;251;80;20;4;1
50396;Crimson Acolyte Mantle;251;80;3;4;1
50759;Bone Warden's Splitter;251;80;13;2;0
50760;Bonebreaker Scepter;251;80;13;2;4
50761;Citadel Enforcer's Claymore;251;80;17;2;8
50762;Linked Scourge Vertebrae;251;80;6;4;3
50763;Marrowgar's Scratching Choker;251;80;2;4;0
50764;Shawl of Nerubian Silk;251;80;16;4;1
50765;Crimson Acolyte Hood;251;80;1;4;1
50766;Crimson Acolyte Gloves;251;80;10;4;1
50767;Crimson Acolyte Shoulderpads;251;80;3;4;1
50768;Crimson Acolyte Robe;251;80;20;4;1
50769;Crimson Acolyte Leggings;251;80;7;4;1
50771;Frost Needle;251;80;21;2;7
50772;Ancient Skeletal Boots;251;80;8;4;4
50773;Cord of the Patronizing Practitioner;251;80;6;4;1
50774;Coldwraith Bracers;251;80;9;4;3
50775;Corrupted Silverplate Leggings;251;80;7;4;4
50776;Njorndar Bone Bow;251;80;15;2;2
50777;Handgrips of Frost and Sleet;251;80;10;4;3
50778;Soulthief's Braided Belt;251;80;6;4;2
50779;Deathspeaker Zealot's Helm;251;80;1;4;4
50780;Chestguard of the Frigid Noose;251;80;5;4;2
50781;Scourgelord's Baton;251;80;23;4;0
50782;Sister's Handshrouds;251;80;10;4;1
50783;Boots of the Frozen Seed;251;80;8;4;2
50784;Deathspeaker Disciple's Belt;251;80;6;4;3
50785;Bracers of Dark Blessings;251;80;9;4;1
50786;Ghoul Commander's Cuirass;251;80;5;4;4
50787;Frost Giant's Cleaver;251;80;13;2;0
50788;Bone Drake's Enameled Boots;251;80;8;4;4
50789;Icecrown Rampart Bracers;251;80;9;4;3
50790;Abomination's Bloody Ring;251;80;11;4;0
50791;Saronite Gargoyle Cloak;251;80;16;4;1
50792;Pauldrons of Lost Hope;251;80;3;4;3
50793;Midnight Sun;251;80;21;2;15
50794;Neverending Winter;251;80;14;4;6
50795;Cord of Dark Suffering;251;80;6;4;2
50796;Bracers of Pale Illumination;251;80;9;4;4
50797;Ice-Reinforced Vrykul Helm;251;80;1;4;3
50798;Ramaladni's Blade of Culling;251;80;17;2;1
50799;Scourge Stranglers;251;80;10;4;2
50800;Hauberk of a Thousand Cuts;251;80;5;4;3
50801;Blade-Scored Carapace;251;80;5;4;4
50802;Gargoyle Spit Bracers;251;80;9;4;4
50803;Saurfang's Cold-Forged Band;251;80;11;4;0
50804;Icecrown Spire Sandals;251;80;8;4;1
50805;Mag'hari Chieftain's Staff;251;80;17;2;10
50806;Leggings of Unrelenting Blood;251;80;7;4;2
50807;Thaumaturge's Crackling Cowl;251;80;1;4;1
50808;Deathforged Legplates;251;80;7;4;4
50809;Soulcleave Pendant;251;80;2;4;0
50810;Gutbuster;251;80;13;2;4
50811;Festering Fingerguards;251;80;10;4;4
50812;Taldron's Long Neglected Boots;251;80;8;4;3
50819;Lasherweave Mantle;251;80;3;4;2
50820;Lasherweave Trousers;251;80;7;4;2
50821;Lasherweave Cover;251;80;1;4;2
50822;Lasherweave Gloves;251;80;10;4;2
50823;Lasherweave Vestment;251;80;20;4;2
50824;Lasherweave Shoulderpads;251;80;3;4;2
50825;Lasherweave Legguards;251;80;7;4;2
50826;Lasherweave Headguard;251;80;1;4;2
50827;Lasherweave Handgrips;251;80;10;4;2
50828;Lasherweave Raiment;251;80;20;4;2
50830;Frost Witch's Chestguard;251;80;5;4;3
50831;Frost Witch's Grips;251;80;10;4;3
50832;Frost Witch's Faceguard;251;80;1;4;3
50833;Frost Witch's War-Kilt;251;80;7;4;3
50834;Frost Witch's Shoulderguards;251;80;3;4;3
50835;Frost Witch's Tunic;251;80;5;4;3
50836;Frost Witch's Handguards;251;80;10;4;3
50837;Frost Witch's Headpiece;251;80;1;4;3
50838;Frost Witch's Legguards;251;80;7;4;3
50839;Frost Witch's Spaulders;251;80;3;4;3
50841;Frost Witch's Hauberk;251;80;5;4;3
50842;Frost Witch's Gloves;251;80;10;4;3
50843;Frost Witch's Helm;251;80;1;4;3
50844;Frost Witch's Kilt;251;80;7;4;3
50845;Frost Witch's Shoulderpads;251;80;3;4;3
50846;Ymirjar Lord's Pauldrons;251;80;3;4;4
50847;Ymirjar Lord's Legguards;251;80;7;4;4
50848;Ymirjar Lord's Greathelm;251;80;1;4;4
50849;Ymirjar Lord's Handguards;251;80;10;4;4
50850;Ymirjar Lord's Breastplate;251;80;5;4;4
50852;Precious's Putrid Collar;251;80;2;4;0
50853;Scourgelord Pauldrons;251;80;3;4;4
50854;Scourgelord Legguards;251;80;7;4;4
50855;Scourgelord Faceguard;251;80;1;4;4
50856;Scourgelord Handguards;251;80;10;4;4
50857;Scourgelord Chestguard;251;80;5;4;4
50858;Plague-Soaked Leather Leggings;251;80;7;4;2
50859;Cloak of Many Skins;251;80;16;4;1
50860;Lightsworn Shoulderguards;251;80;3;4;4
50861;Lightsworn Legguards;251;80;7;4;4
50862;Lightsworn Faceguard;251;80;1;4;4
50863;Lightsworn Handguards;251;80;10;4;4
50864;Lightsworn Chestguard;251;80;5;4;4
50865;Lightsworn Spaulders;251;80;3;4;4
50866;Lightsworn Greaves;251;80;7;4;4
50867;Lightsworn Headpiece;251;80;1;4;4
50868;Lightsworn Gloves;251;80;10;4;4
50869;Lightsworn Tunic;251;80;5;4;4
50966;Abracadaver;251;80;17;2;10
50967;Festergut's Gaseous Gloves;251;80;10;4;4
50985;Wrists of Septic Shock;251;80;9;4;2
50986;Signet of Putrefaction;251;80;11;4;0
50988;Bloodstained Surgeon's Shoulderguards;251;80;3;4;1
50990;Kilt of Untreated Wounds;251;80;7;4;1
50998;Shaft of Glacial Ice;251;80;17;2;10
50999;Gluth's Fetching Knife;251;80;25;2;16
51000;Flesh-Shaper's Gurney Strap;251;80;6;4;4
51001;Rotface's Rupturing Ring;251;80;11;4;0
51002;Taldron's Short-Sighted Helm;251;80;1;4;3
51003;Abomination Knuckles;251;80;21;2;13
51004;Lockjaw;251;80;21;2;4
51005;Gloves of Broken Fingers;251;80;10;4;1
51006;Shuffling Shoes;251;80;8;4;3
51007;Ether-Soaked Bracers;251;80;9;4;1
51008;Choker of Filthy Diamonds;251;80;2;4;0
51009;Chestguard of the Failed Experiment;251;80;20;4;2
51010;The Facelifter;251;80;13;2;7
51011;Flesh-Carving Scalpel;251;80;13;2;15
51012;Infected Choker;251;80;2;4;0
51013;Discarded Bag of Entrails;251;80;1;4;2
51014;Scalpel-Sharpening Shoulderguards;251;80;3;4;4
51015;Shoulderpads of the Morbid Ritual;251;80;3;4;3
51016;Pendant of Split Veins;251;80;2;4;0
51017;Cauterized Cord;251;80;6;4;1
51018;Chestplate of Septic Stitches;251;80;5;4;4
51019;Rippling Flesh Kilt;251;80;7;4;3
51020;Shoulders of Ruinous Senility;251;80;3;4;1
51021;Soulbreaker;251;80;13;2;7
51022;Hersir's Greatspear;251;80;17;2;6
51023;Taldaram's Soft Slippers;251;80;8;4;2
51024;Thrice Fanged Signet;251;80;11;4;0
51025;Battle-Maiden's Legguards;251;80;7;4;4
51325;Blood-Drinker's Girdle;251;80;6;4;3
51326;Wand of Ruby Claret;251;80;26;2;19
51379;Bloodsoul Raiment;251;80;20;4;1
51380;Pale Corpse Boots;251;80;8;4;1
51381;Cerise Coiled Ring;251;80;11;4;0
51382;Heartsick Mender's Cape;251;80;16;4;1
51383;Spaulders of the Blood Princes;251;80;3;4;4
51384;Bloodsipper;251;80;13;2;15
51385;Stakethrower;251;80;26;2;3
51386;Throatrender Handguards;251;80;10;4;4
51387;Seal of the Twilight Queen;251;80;11;4;0
51548;Collar of Haughty Disdain;251;80;2;4;0
51550;Ivory-Inlaid Leggings;251;80;7;4;2
51551;Chestguard of Siphoned Elements;251;80;5;4;3
51552;Shoulderpads of the Searing Kiss;251;80;3;4;2
51553;Lana'thel's Bloody Nail;251;80;26;2;19
51554;Cowl of Malefic Repose;251;80;1;4;1
51555;Tightening Waistband;251;80;6;4;4
51556;Veincrusher Gauntlets;251;80;10;4;4
51557;Runed Signet of the Kirin Tor;251;80;11;4;0
51558;Runed Loop of the Kirin Tor;251;80;11;4;0
51559;Runed Ring of the Kirin Tor;251;80;11;4;0
51560;Runed Band of the Kirin Tor;251;80;11;4;0
51561;Dreamhunter's Carbine;251;80;26;2;3
51562;Oxheart;251;80;17;2;5
51563;Taiga Bindings;251;80;9;4;4
51564;Ironrope Belt of Ymirjar;251;80;6;4;4
51565;Skinned Whelp Shoulders;251;80;3;4;2
51566;Legguards of the Twisted Dream;251;80;7;4;3
51572;Titan-Forged Shoulderpads of Salvation;251;80;3;4;1
51573;Titan-Forged Shoulderpads of Domination;251;80;3;4;1
