"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"2079","1","15","800","1073741888","0","0","32","3","0","61","Alcaz Island","Alcaz Island","Île d'Alcaz","Insel Alcaz","","","Isla de Alcaz","Isla de Alcaz","Остров Алькац","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2097","1","400","801","1073741888","0","0","0","226","0","26","Darkcloud Pinnacle","Darkcloud Pinnacle","Cime de Noir-nuage","Düsterwolkengipfel","","","Cumbre de la Nube Negra","Cumbre de la Nube Negra","Пик Темного Облака","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2098","0","10","802","1073741888","0","0","0","0","0","0","Dawning Wood Catacombs","Dawning Wood Catacombs","Catacombes du Bois-de-l'Aube","Katakomben des Morgenwaldes","","","Catacumbas del Bosque Aurora","Catacumbas del Bosque Aurora","Катакомбы Утреннего Леса","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2099","0","44","803","1073741888","0","0","0","0","0","0","Stonewatch Keep","Stonewatch Keep","Donjon de Guet-de-pierre","Burg Steinwacht","","","Fuerte de Petravista","Fuerte de Petravista","Крепость Каменной Стражи","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2100","349","0","804","0","0","0","0","7","0","0","Maraudon","Maraudon","Maraudon","Maraudon","","","Maraudon","Maraudon","Мародон","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2101","0","38","805","1073741888","0","0","0","0","0","0","Stoutlager Inn","Stoutlager Inn","Auberge de la Fortebière","Gasthof zum Starkbierlager","","","Pensión La Cebada","Pensión La Cebada","Таверна ""Крепкое пойло""","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2102","0","1","806","1073741888","0","0","0","0","0","0","Thunderbrew Distillery","Thunderbrew Distillery","Distillerie Tonnebière","Brauerei Donnerbräu","","","Destilería Cebatruenos","Destilería Cebatruenos","Таверна ""Громоварка""","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2103","0","11","807","1073741888","0","0","0","0","0","0","Menethil Keep","Menethil Keep","Donjon de Menethil","Burg Menethil","","","Castillo de Menethil","Castillo de Menethil","Крепость Менетил","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2104","0","11","808","1073741888","0","0","0","0","0","0","Deepwater Tavern","Deepwater Tavern","Taverne de l'Eau-profonde","Tiefenwassertaverne","","","Mesón Aguahonda","Mesón Aguahonda","Таверна ""Большая вода""","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2117","0","85","809","1073741824","0","0","0","0","0","0","Shadow Grave","Shadow Grave","Tombeau des ombres","Schattengrab","","","Sepulcro Sombrío","Sepulcro Sombrío","Мрачный склеп","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2118","0","85","810","1073741888","0","0","0","0","0","0","Brill Town Hall","Brill Town Hall","Hôtel de ville de Brill","Rathaus von Brill","","","Concejo de Rémol","Concejo de Rémol","Ратуша Брилла","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2119","0","85","811","1073741888","0","0","0","0","0","0","Gallows' End Tavern","Gallows' End Tavern","Taverne des Pendus","Taverne Zur Galgenschlinge","","","Mesón La Horca","Mesón La Horca","Таверна ""Петля висельника""","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2137","1","215","812","1073741888","0","0","0","0","0","0","The Pools of VisionUNUSED","The Pools of VisionUNUSED","Les Bassins de la Vision","The Pools of VisionUNUSED","","","The Pools of VisionUNUSED","The Pools of VisionUNUSED","Пруды ВиденийНЕ ИСПОЛЬЗУЕТСЯ","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2138","1","17","813","1073741888","0","0","0","10","0","0","Dreadmist Den","Dreadmist Den","Refuge de Brume-funeste","Glutnebelbau","","","Cubil Calígine","Cubil Calígine","Пещера Багрового Тумана","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2157","1","17","814","1073741888","0","0","0","0","0","0","Bael'dun Keep","Bael'dun Keep","Donjon de Bael'dun","Burg Bael'dun","","","Fortaleza de Bael'dun","Fortaleza de Bael'dun","Крепость Бейл'дан","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2158","1","15","815","1073741888","0","0","0","0","0","0","Emberstrife's Den","Emberstrife's Den","Tanière de Brandeguerre","Aschenschwinges Bau","","","Cubil de Brasaliza","Cubil de Brasaliza","Логово Огнебора","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2159","1","0","816","0","0","0","33","237","0","0","Onyxia's Lair","Onyxia's Lair","Repaire d'Onyxia","Onyxias Hort","","","Guarida de Onyxia","Guarida de Onyxia","Логово Ониксии","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2160","1","406","817","1073741888","0","0","0","0","0","0","Windshear Mine","Windshear Mine","Mine des Cisailles","Scherwindmine","","","Mina Cortaviento","Mina Cortaviento","Рудник Ветрорезов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2161","0","10","818","1073741888","0","0","0","0","0","0","Roland's Doom","Roland's Doom","Destin de Roland","Rolands Verdammnis","","","Condena de Roland","Condena de Roland","Погибель Роланда","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2177","0","33","819","1073742032","0","0","0","0","325","0","Battle Ring","Battle Ring","L'arène","Kampfring","","","Liza","Liza","Ринг","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2197","1","1638","820","1073741888","0","0","0","0","0","0","The Pools of Vision","The Pools of Vision","Les Bassins de la Vision","Die Teiche der Visionen","","","Pozas de las Visiones","Pozas de las Visiones","Пруды Видений","","","","","","","","16712190","4","0","0","0","0","-500","0","0"
"2198","1","405","821","1073741888","0","0","0","237","0","30","Shadowbreak Ravine","Shadowbreak Ravine","Ravin de Brèche-de-l'Ombre","Schattenklamm","","","Barranco Rompesombras","Barranco Rompesombras","Лощина Тьмы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2217","1","405","822","1073741888","0","0","0","0","0","0","Broken Spear Village","Broken Spear Village","Village de la Lance brisée","Bruchspeeringen","","","Aldea Lanza Partida","Aldea Lanza Partida","Деревня Сломанного Копья","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2237","1","400","823","1073741888","0","0","0","0","0","28","Whitereach Post","Whitereach Post","Poste de Blanc-relais","Weißgipfelposten","","","Campamento del Tramo Blanco","Campamento del Tramo Blanco","Застава Белого Плеса","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2238","1","400","824","1073741888","0","0","0","0","0","0","Gornia","Gornia","Gornia","Gornia","","","Gornia","Gornia","Горния","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2239","1","400","825","1073741888","0","0","0","0","0","0","Zane's Eye Crater","Zane's Eye Crater","Cratère de l'Oeil de Zane","Zanes-Auge-Krater","","","Cráter del Ojo de Zane","Cráter del Ojo de Zane","Око Зейна","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2240","1","400","826","1073741888","0","0","0","0","0","0","Mirage Raceway","Mirage Raceway","Piste des mirages","Illusionenrennbahn","","","Circuito del Espejismo","Circuito del Espejismo","Виражи на Миражах","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2241","1","618","827","1073741888","0","0","0","0","0","57","Frostsaber Rock","Frostsaber Rock","Roc des Sabres-de-Givre","Frostsäblerfelsen","","","Roca Sable de Hielo","Roca Sable de Hielo","Уступ Ледопардов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2242","1","618","828","1073741888","0","0","0","0","0","58","The Hidden Grove","The Hidden Grove","Le Bosquet caché","Der versteckte Hain","","","La Arboleda Oculta","La Arboleda Oculta","Сокрытая роща","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2243","1","618","829","1073741888","0","0","0","0","0","55","Timbermaw Post","Timbermaw Post","Poste des Grumegueules","Holzschlundposten","","","Puesto de los Fauces de Madera","Puesto de los Fauces de Madera","Застава Древобрюхов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2244","1","618","830","1073741888","0","0","0","0","0","57","Winterfall Village","Winterfall Village","Village Tombe-hiver","Lager der Winterfelle","","","Poblado Nevada","Poblado Nevada","Деревня Зимней Спячки","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2245","1","618","831","1073741888","0","0","0","223","301","56","Mazthoril","Mazthoril","Mazthoril","Mazthoril","","","Mazthoril","Mazthoril","Мазторил","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2246","1","618","832","1073741888","0","0","0","0","0","55","Frostfire Hot Springs","Frostfire Hot Springs","Sources de Givrefeu","Die Frostfeuerquellen","","","Baños de Fuego de Escarcha","Baños de Fuego de Escarcha","Источники Ледяного огня","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2247","1","618","833","1073741888","0","0","0","0","0","56","Ice Thistle Hills","Ice Thistle Hills","Collines des Chardons de glace","Eisdistelberge","","","Colinas Cardo Nevado","Colinas Cardo Nevado","Холмы Ледополоха","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2248","1","618","834","1073741888","0","0","0","0","0","0","Dun Mandarr","Dun Mandarr","Dun Mandarr","Dun Mandarr","","","Dun Mandarr","Dun Mandarr","Дун Мандарр","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2249","1","618","835","1073741888","0","0","0","0","0","60","Frostwhisper Gorge","Frostwhisper Gorge","Gorge du Blanc murmure","Frosthauchschlucht","","","Cañón Levescarcha","Cañón Levescarcha","Теснина Ледяного Шепота","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2250","1","618","836","1073741888","0","0","0","0","0","56","Owl Wing Thicket","Owl Wing Thicket","Fourré de l'Aile de la chouette","Eulenflügeldickicht","","","Matorral del Ala del Búho","Matorral del Ala del Búho","Совиная чаща","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2251","1","618","837","1073741888","0","0","0","0","0","56","Lake Kel'Theril","Lake Kel'Theril","Lac Kel'Theril","Kel'Therilsee","","","Lago Kel'Theril","Lago Kel'Theril","Озеро Кел'Терил","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2252","1","618","838","1073741888","0","0","0","0","0","0","The Ruins of Kel'Theril","The Ruins of Kel'Theril","Les ruines de Kel'Theril","Die Ruinen von Kel'Theril","","","Las Ruinas de Kel'Theril","Las Ruinas de Kel'Theril","Руины Кел'Терила","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2253","1","618","839","1073741888","0","0","0","76","103","55","Starfall Village","Starfall Village","Pluie-d'Étoiles","Sternfall","","","Aldea Estrella Fugaz","Aldea Estrella Fugaz","Деревня Звездопада","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2254","1","618","840","1073741888","0","0","0","0","0","0","Ban'Thallow Barrow Den","Ban'Thallow Barrow Den","Refuge des saisons de Ban'Thallow","Grabhügel von Ban'Thallow","","","Túmulo de Ban'Thallow","Túmulo de Ban'Thallow","Берлога Бен'Таллоу","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2255","1","618","841","1075839040","0","0","0","235","0","55","Everlook","Everlook","Long-guet","Ewige Warte","","","Vista Eterna","Vista Eterna","Круговзор","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2256","1","618","842","1073741888","0","0","37","205","0","60","Darkwhisper Gorge","Darkwhisper Gorge","Gorge du Sombre murmure","Die flüsternde Schlucht","","","Garganta Negro Rumor","Garganta Negro Rumor","Теснина Зловещего Шепота","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2257","369","0","843","0","0","0","0","0","0","0","Deeprun Tram","Deeprun Tram","Tram des profondeurs","Die Tiefenbahn","","","Tranvía Subterráneo","Tranvía Subterráneo","Подземный поезд","","","","","","","","16712190","2","0","0","0","0","-500","0","0"
"2258","0","139","844","1073741888","0","0","0","0","0","58","The Fungal Vale","The Fungal Vale","La Vallée des fongus","Das Fungustal","","","Cuenca Fungal","Cuenca Fungal","Грибная долина","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2259","0","139","845","1073741888","0","0","0","0","0","0","UNUSEDThe Marris Stead","UNUSEDThe Marris Stead","La ferme des Marris","UNUSEDThe Marris Stead","","","UNUSEDThe Marris Stead","UNUSEDThe Marris Stead","НЕ ИСПОЛЬЗУЕТСЯПоместье Маррисов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2260","0","139","846","1073741888","0","0","0","0","0","54","The Marris Stead","The Marris Stead","La ferme des Marris","Marris' Siedlung","","","Hacienda de Marris","Hacienda de Marris","Поместье Маррисов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2261","0","139","847","1073741888","0","0","0","0","0","54","The Undercroft","The Undercroft","Le caveau de Zaeldarr","Das Tiefgewölbe","","","La Subgranja","La Subgranja","Крипта","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2262","0","139","848","1073741888","0","0","0","0","0","55","Darrowshire","Darrowshire","Comté-de-Darrow","Darroheim","","","Villa Darrow","Villa Darrow","Дарроушир","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2263","0","139","849","1073774656","0","0","0","0","0","55","Crown Guard Tower","Crown Guard Tower","Tour de garde de la couronne","Turm der Kronenwache","","","Torre de la Corona","Torre de la Corona","Башня королевской стражи","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2264","0","139","850","1073741888","0","0","0","0","0","57","Corin's Crossing","Corin's Crossing","La Croisée de Corin","Corins Kreuzung","","","Cruce de Corin","Cruce de Corin","Перекресток Корина","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2265","0","139","851","1073741888","0","0","0","0","0","0","Scarlet Base Camp","Scarlet Base Camp","Camp de la Croisade","Scharlachroter Stützpunkt","","","Base Escarlata","Base Escarlata","Лагерь Алого ордена","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"2266","0","139","852","1073741888","0","0","0","193","0","55","Tyr's Hand","Tyr's Hand","Main de Tyr","Tyrs Hand","","","Mano de Tyr","Mano de Tyr","Длань Тира","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
