"ID","Importance","Icon_1","Icon_2","Icon_3","Icon_4","Icon_5","Icon_6","Icon_7","Icon_8","Icon_9","FactionID","X","Y","Z","ContinentID","Flags","AreaID","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","WorldStateID","WorldMapLink"
"1249","0","11","0","0","0","0","0","0","0","0","0","571","-80","37","30","644","0","Dun Baldar South Bunker","Dun Baldar South Bunker","Fortin sud de Dun Baldar","Südbunker von Dun Baldar","","","Búnker Sur de Dun Baldar","Búnker Sur de Dun Baldar","Южный Оплот Дун Болдара","","","","","","","","16712190","Alliance Controlled","Alliance Controlled","Contrôlé par l'Alliance","Kontrolliert von der Allianz","","","Bajo el control de la Alianza","Bajo el control de la Alianza","Под контролем Альянса","","","","","","","","16712190","1361","0"
"1355","0","6","0","0","0","0","0","0","0","0","0","557","-88","63","30","644","-1","Dun Baldar South Bunker","Dun Baldar South Bunker","Fortin nord de Dun Baldar","Südbunker von Dun Baldar","","","Búnker Sur de Dun Baldar","Búnker Sur de Dun Baldar","Южный Оплот Дун Болдара","","","","","","","","16712190","Destroyed","Destroyed","Détruite","Zerstört","","","Destruido","Destruido","Уничтожено","","","","","","","","16712190","1370","0"
"1356","0","9","0","0","0","0","0","0","0","0","0","557","-88","63","30","644","0","Dun Baldar South Bunker","Dun Baldar South Bunker","Fortin sud de Dun Baldar","Südbunker von Dun Baldar","","","Búnker Sur de Dun Baldar","Búnker Sur de Dun Baldar","Южный Оплот Дун Болдара","","","","","","","","16712190","In Conflict","In Conflict","Disputé","Umkämpft","","","En conflicto","En conflicto","Оспариваемая территория","","","","","","","","16712190","1374","0"
"1357","0","12","0","0","0","0","0","0","0","0","0","557","-88","63","30","644","0","Dun Baldar South Bunker","Dun Baldar South Bunker","Fortin sud de Dun Baldar","Südbunker von Dun Baldar","","","Búnker Sur de Dun Baldar","Búnker Sur de Dun Baldar","Южный Оплот Дун Болдара","","","","","","","","16712190","In Conflict","In Conflict","Territoire disputé","Umkämpft","","","En conflicto","En conflicto","Оспариваемая территория","","","","","","","","16712190","1378","0"
"1255","0","10","0","0","0","0","0","0","0","0","0","-1302","-305","91","30","644","-1","East Frostwolf Tower","East Frostwolf Tower","Tour Loup-de-givre orientale","Östlicher Frostwolfturm","","","Torre Lobo Gélido Este","Torre Lobo Gélido Este","Восточная башня Северного Волка","","","","","","","","16712190","Horde Controlled","Horde Controlled","Contrôlée par la Horde","Kontrolliert von der Horde","","","Bajo el control de la Horda","Bajo el control de la Horda","Под контролем Орды","","","","","","","","16712190","1383","0"
"1362","0","6","0","0","0","0","0","0","0","0","0","-1301","-306","127","30","644","-1","East Frostwolf Tower","East Frostwolf Tower","Tour Loup-de-givre orientale","Östlicher Frostwolfturm","","","Torre Lobo Gélido Este","Torre Lobo Gélido Este","Восточная башня Северного Волка","","","","","","","","16712190","Destoyed","Destoyed","Détruite","Zerstört","","","Destruida","Destruida","Уничтожено","","","","","","","","16712190","1366","0"
"1363","0","9","0","0","0","0","0","0","0","0","0","-1301","-307","127","30","644","-1","East Frostwolf Tower","East Frostwolf Tower","Tour Loup-de-givre orientale","Östlicher Frostwolfturm","","","Torre Lobo Gélido Este","Torre Lobo Gélido Este","Восточная башня Северного Волка","","","","","","","","16712190","In Conflict","In Conflict","Territoire disputé","Umkämpft","","","En conflicto","En conflicto","Оспариваемая территория","","","","","","","","16712190","1388","0"
"1364","0","12","0","0","0","0","0","0","0","0","0","-1301","-307","127","30","644","-1","East Frostwolf Tower","East Frostwolf Tower","Tour Loup-de-givre orientale","Östlicher Frostwolfturm","","","Torre Lobo Gélido Este","Torre Lobo Gélido Este","Восточная башня Северного Волка","","","","","","","","16712190","In Conflict","In Conflict","Territoire disputé","Umkämpft","","","En conflicto","En conflicto","Оспариваемая территория","","","","","","","","16712190","1393","0"
"1210","0","13","0","0","0","0","0","0","0","0","0","-1083","-307","57","30","644","0","Frostwolf Graveyard","Frostwolf Graveyard","Cimetière Loup-de-givre","Friedhof der Frostwölfe","","","Cementerio Lobo Gélido","Cementerio Lobo Gélido","Кладбище Северного Волка","","","","","","","","16712190","Horde Controlled","Horde Controlled","Contrôlé par la Horde","Kontrolliert von der Horde","","","Bajo el control de la Horda","Bajo el control de la Horda","Под контролем Орды","","","","","","","","16712190","1338","0"
"1368","0","15","0","0","0","0","0","0","0","0","0","-1083","-307","57","30","644","0","Frostwolf Graveyard","Frostwolf Graveyard","Cimetière Loup-de-givre","Friedhof der Frostwölfe","","","Cementerio Lobo Gélido","Cementerio Lobo Gélido","Кладбище Северного Волка","","","","","","","","16712190","Alliance Controlled","Alliance Controlled","Contrôlé par l'Alliance","Kontrolliert von der Allianz","","","Bajo el control de la Alianza","Bajo el control de la Alianza","Под контролем Альянса","","","","","","","","16712190","1337","0"
"1369","0","4","0","0","0","0","0","0","0","0","0","-1083","-307","57","30","644","-1","Frostwolf Graveyard","Frostwolf Graveyard","Cimetière Loup-de-givre","Friedhof der Frostwölfe","","","Cementerio Lobo Gélido","Cementerio Lobo Gélido","Кладбище Северного Волка","","","","","","","","16712190","In Conflict","In Conflict","Territoire disputé","Umkämpft","","","En conflicto","En conflicto","Оспариваемая территория","","","","","","","","16712190","1339","0"
"1370","0","14","0","0","0","0","0","0","0","0","0","-1083","-307","57","30","644","0","Frostwolf Graveyard","Frostwolf Graveyard","Cimetière Loup-de-givre","Friedhof der Frostwölfe","","","Cementerio Lobo Gélido","Cementerio Lobo Gélido","Кладбище Северного Волка","","","","","","","","16712190","In Conflict","In Conflict","Territoire disputé","Umkämpft","","","En conflicto","En conflicto","Оспариваемая территория","","","","","","","","16712190","1340","0"
"1103","0","7","0","0","0","0","0","0","0","0","0","-1369","-225","98","30","516","0","Frostwolf Keep","Frostwolf Keep","Donjon Loup-de-givre","Burg Frostwolf","","","Bastión Lobo Gélido","Bastión Lobo Gélido","Крепость Северного Волка","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1351","0","13","0","0","0","0","0","0","0","0","0","-1415","-305","93","30","644","0","Frostwolf Relief Hut","Frostwolf Relief Hut","Hutte de guérison Loup-de-givre","Heilerhütte der Frostwölfe","","","Puesto de auxilio Lobo Gélido","Puesto de auxilio Lobo Gélido","Приют Северного Волка","","","","","","","","16712190","Horde Controlled","Horde Controlled","Contrôlée par la Horde","Kontrolliert von der Horde","","","Bajo el control de la Horda","Bajo el control de la Horda","Под контролем Орды","","","","","","","","16712190","1330","0"
"1371","0","15","0","0","0","0","0","0","0","0","0","-1414","-305","93","30","644","0","Frostwolf Relief Hut","Frostwolf Relief Hut","Hutte de guérison Loup-de-givre","Heilerhütte der Frostwölfe","","","Puesto de auxilio Lobo Gélido","Puesto de auxilio Lobo Gélido","Приют Северного Волка","","","","","","","","16712190","Alliance Controlled","Alliance Controlled","Contrôlée par l'Alliance","Kontrolliert von der Allianz","","","Bajo el control de la Alianza","Bajo el control de la Alianza","Под контролем Альянса","","","","","","","","16712190","1329","0"
"1372","0","14","0","0","0","0","0","0","0","0","0","-1414","-306","93","30","644","0","Frostwolf Relief Hut","Frostwolf Relief Hut","Hutte de guérison Loup-de-givre","Heilerhütte der Frostwölfe","","","Puesto de auxilio Lobo Gélido","Puesto de auxilio Lobo Gélido","Приют Северного Волка","","","","","","","","16712190","In Conflict","In Conflict","Territoire disputé","Umkämpft","","","En conflicto","En conflicto","Оспариваемая территория","","","","","","","","16712190","1332","0"
"1373","0","4","0","0","0","0","0","0","0","0","0","-1414","-306","93","30","644","0","Frostwolf Relief Hut","Frostwolf Relief Hut","Hutte de guérison Loup-de-givre","Heilerhütte der Frostwölfe","","","Puesto de auxilio Lobo Gélido","Puesto de auxilio Lobo Gélido","Приют Северного Волка","","","","","","","","16712190","In Conflict","In Conflict","Territoire disputé","Umkämpft","","","En conflicto","En conflicto","Оспариваемая территория","","","","","","","","16712190","1331","0"
"1101","0","7","0","0","0","0","0","0","0","0","0","-537","-168","57","30","516","0","Iceblood Garrison","Iceblood Garrison","Garnison de Glace-sang","Eisblutgarnison","","","Baluarte Sangrehielo","Baluarte Sangrehielo","Гарнизон Стылой Крови","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1349","0","13","0","0","0","0","0","0","0","0","0","-531","-405","30","30","644","0","Iceblood Graveyard","Iceblood Graveyard","Cimetière de Glace-sang","Eisblutfriedhof","","","Cementerio Sangrehielo","Cementerio Sangrehielo","Кладбище Стылой Крови","","","","","","","","16712190","Horde Controlled","Horde Controlled","Contrôlé par la Horde","Kontrolliert von der Horde","","","Bajo el control de la Horda","Bajo el control de la Horda","Под контролем Орды","","","","","","","","16712190","1347","0"
"1374","0","15","0","0","0","0","0","0","0","0","0","-531","-405","30","30","644","0","Iceblood Graveyard","Iceblood Graveyard","Cimetière de Glace-sang","Eisblutfriedhof","","","Cementerio Sangrehielo","Cementerio Sangrehielo","Кладбище Стылой Крови","","","","","","","","16712190","Alliance Controlled","Alliance Controlled","Contrôlé par l'Alliance","Kontrolliert von der Allianz","","","Bajo el control de la Alianza","Bajo el control de la Alianza","Под контролем Альянса","","","","","","","","16712190","1346","0"
"1375","0","4","0","0","0","0","0","0","0","0","0","-531","-405","30","30","644","0","Iceblood Graveyard","Iceblood Graveyard","Cimetière de Glace-sang","Eisblutfriedhof","","","Cementerio Sangrehielo","Cementerio Sangrehielo","Кладбище Стылой Крови","","","","","","","","16712190","In Conflict","In Conflict","Territoire disputé","Umkämpft","","","En conflicto","En conflicto","Оспариваемая территория","","","","","","","","16712190","1348","0"
"1376","0","14","0","0","0","0","0","0","0","0","0","-531","-405","30","30","644","0","Iceblood Graveyard","Iceblood Graveyard","Cimetière de Glace-sang","Eisblutfriedhof","","","Cementerio Sangrehielo","Cementerio Sangrehielo","Кладбище Стылой Крови","","","","","","","","16712190","In Conflict","In Conflict","Territoire disputé","Umkämpft","","","En conflicto","En conflicto","Оспариваемая территория","","","","","","","","16712190","1349","0"
"1252","0","10","0","0","0","0","0","0","0","0","0","-562","-273","52","30","644","-1","Iceblood Tower","Iceblood Tower","Tour de Glace-sang","Eisblutturm","","","Torre Sangrehielo","Torre Sangrehielo","Башня Стылой Крови","","","","","","","","16712190","Horde Controlled","Horde Controlled","Contrôlée par la Horde","Kontrolliert von der Horde","","","Bajo el control de la Horda","Bajo el control de la Horda","Под контролем Орды","","","","","","","","16712190","1385","0"
"1377","0","6","0","0","0","0","0","0","0","0","0","-560","-271","87","30","644","-1","Iceblood Tower","Iceblood Tower","Tour de Glace-sang","Eisblutturm","","","Torre Sangrehielo","Torre Sangrehielo","Башня Стылой Крови","","","","","","","","16712190","Destroyed","Destroyed","Détruite","Zerstört","","","Destruida","Destruida","Уничтожено","","","","","","","","16712190","1368","0"
"1378","0","12","0","0","0","0","0","0","0","0","0","-560","-271","87","30","644","-1","Iceblood Tower","Iceblood Tower","Tour de Glace-sang","Eisblutturm","","","Torre Sangrehielo","Torre Sangrehielo","Башня Стылой Крови","","","","","","","","16712190","In Conflict","In Conflict","Territoire disputé","Umkämpft","","","En conflicto","En conflicto","Оспариваемая территория","","","","","","","","16712190","1395","0"
"1379","0","9","0","0","0","0","0","0","0","0","0","-560","-271","87","30","644","-1","Iceblood Tower","Iceblood Tower","Tour de Glace-sang","Eisblutturm","","","Torre Sangrehielo","Torre Sangrehielo","Башня Стылой Крови","","","","","","","","16712190","In Conflict","In Conflict","Territoire disputé","Umkämpft","","","En conflicto","En conflicto","Оспариваемая территория","","","","","","","","16712190","1390","0"
"1251","0","11","0","0","0","0","0","0","0","0","0","217","-359","42","30","644","0","Icewing Bunker","Icewing Bunker","Fortin de l'Aile de glace","Eisschwingenbunker","","","Búnker Ala Gélida","Búnker Ala Gélida","Укрытие Ледяного Крыла","","","","","","","","16712190","Alliance Controlled","Alliance Controlled","Contrôlé par l'Alliance","Kontrolliert von der Allianz","","","Bajo el control de la Alianza","Bajo el control de la Alianza","Под контролем Альянса","","","","","","","","16712190","1363","0"
