creature_entry;level;hp;mana;armor;str;agi;sta;inte;spi;min_dmg;max_dmg
8996;180;16340;9029;50540;492;559;720;463;629;0;0
8996;181;16448;9089;50917;495;563;724;466;633;0;0
8996;182;16556;9149;51294;498;567;728;469;637;0;0
8996;183;16664;9209;51671;501;571;732;472;641;0;0
8996;184;16772;9269;52048;504;575;736;475;645;0;0
8996;185;16880;9329;52425;507;579;740;478;649;0;0
8996;186;16988;9389;52802;510;583;744;481;653;0;0
8996;187;17096;9449;53179;513;587;748;484;657;0;0
8996;188;17204;9509;53556;516;591;752;487;661;0;0
8996;189;17312;9569;53933;519;595;756;490;665;0;0
8996;190;17420;9629;54310;522;599;760;493;669;0;0
8996;191;17528;9689;54687;525;603;764;496;673;0;0
8996;192;17636;9749;55064;528;607;768;499;677;0;0
8996;193;17744;9809;55441;531;611;772;502;681;0;0
8996;194;17852;9869;55818;534;615;776;505;685;0;0
8996;195;17960;9929;56195;537;619;780;508;689;0;0
8996;196;18068;9989;56572;540;623;784;511;693;0;0
8996;197;18176;10049;56949;543;627;788;514;697;0;0
8996;198;18284;10109;57326;546;631;792;517;701;0;0
8996;199;18392;10169;57703;549;635;796;520;705;0;0
8996;200;18500;10229;58080;552;639;800;523;709;0;0
8996;201;18608;10289;58457;555;643;804;526;713;0;0
8996;202;18716;10349;58834;558;647;808;529;717;0;0
8996;203;18824;10409;59211;561;651;812;532;721;0;0
8996;204;18932;10469;59588;564;655;816;535;725;0;0
8996;205;19040;10529;59965;567;659;820;538;729;0;0
8996;206;19148;10589;60342;570;663;824;541;733;0;0
8996;207;19256;10649;60719;573;667;828;544;737;0;0
8996;208;19364;10709;61096;576;671;832;547;741;0;0
8996;209;19472;10769;61473;579;675;836;550;745;0;0
8996;210;19580;10829;61850;582;679;840;553;749;0;0
8996;211;19688;10889;62227;585;683;844;556;753;0;0
8996;212;19796;10949;62604;588;687;848;559;757;0;0
8996;213;19904;11009;62981;591;691;852;562;761;0;0
8996;214;20012;11069;63358;594;695;856;565;765;0;0
8996;215;20120;11129;63735;597;699;860;568;769;0;0
8996;216;20228;11189;64112;600;703;864;571;773;0;0
8996;217;20336;11249;64489;603;707;868;574;777;0;0
8996;218;20444;11309;64866;606;711;872;577;781;0;0
8996;219;20552;11369;65243;609;715;876;580;785;0;0
8996;220;20660;11429;65620;612;719;880;583;789;0;0
8996;221;20768;11489;65997;615;723;884;586;793;0;0
8996;222;20876;11549;66374;618;727;888;589;797;0;0
8996;223;20984;11609;66751;621;731;892;592;801;0;0
8996;224;21092;11669;67128;624;735;896;595;805;0;0
8996;225;21200;11729;67505;627;739;900;598;809;0;0
8996;226;21308;11789;67882;630;743;904;601;813;0;0
8996;227;21416;11849;68259;633;747;908;604;817;0;0
8996;228;21524;11909;68636;636;751;912;607;821;0;0
8996;229;21632;11969;69013;639;755;916;610;825;0;0
8996;230;21740;12029;69390;642;759;920;613;829;0;0
8996;231;21848;12089;69767;645;763;924;616;833;0;0
8996;232;21956;12149;70144;648;767;928;619;837;0;0
8996;233;22064;12209;70521;651;771;932;622;841;0;0
8996;234;22172;12269;70898;654;775;936;625;845;0;0
8996;235;22280;12329;71275;657;779;940;628;849;0;0
8996;236;22388;12389;71652;660;783;944;631;853;0;0
8996;237;22496;12449;72029;663;787;948;634;857;0;0
8996;238;22604;12509;72406;666;791;952;637;861;0;0
8996;239;22712;12569;72783;669;795;956;640;865;0;0
8996;240;22820;12629;73160;672;799;960;643;869;0;0
8996;241;22928;12689;73537;675;803;964;646;873;0;0
8996;242;23036;12749;73914;678;807;968;649;877;0;0
8996;243;23144;12809;74291;681;811;972;652;881;0;0
8996;244;23252;12869;74668;684;815;976;655;885;0;0
8996;245;23360;12929;75045;687;819;980;658;889;0;0
8996;246;23468;12989;75422;690;823;984;661;893;0;0
8996;247;23576;13049;75799;693;827;988;664;897;0;0
8996;248;23684;13109;76176;696;831;992;667;901;0;0
8996;249;23792;13169;76553;699;835;996;670;905;0;0
8996;250;23900;13229;76930;702;839;1000;673;909;0;0
8996;251;24008;13289;77307;705;843;1004;676;913;0;0
8996;252;24116;13349;77684;708;847;1008;679;917;0;0
8996;253;24224;13409;78061;711;851;1012;682;921;0;0
8996;254;24332;13469;78438;714;855;1016;685;925;0;0
8996;255;24440;13529;78815;717;859;1020;688;929;0;0
10928;1;40;48;0;0;0;0;0;0;0;0
10928;2;49;59;0;0;0;0;0;0;0;0
10928;3;58;70;0;0;0;0;0;0;0;0
10928;4;68;81;0;0;0;0;0;0;0;0
10928;5;77;92;0;0;0;0;0;0;0;0
10928;6;86;103;0;0;0;0;0;0;0;0
10928;7;95;114;0;0;0;0;0;0;0;0
10928;8;104;125;0;0;0;0;0;0;0;0
10928;9;113;136;0;0;0;0;0;0;0;0
10928;10;123;147;0;0;0;0;0;0;0;0
10928;11;132;158;0;0;0;0;0;0;0;0
10928;12;150;180;0;0;0;0;0;0;0;0
10928;13;169;203;0;0;0;0;0;0;0;0
10928;14;189;227;0;0;0;0;0;0;0;0
10928;15;209;251;0;0;0;0;0;0;0;0
10928;16;229;275;0;0;0;0;0;0;0;0
10928;17;250;300;0;0;0;0;0;0;0;0
10928;18;262;314;0;0;0;0;0;0;0;0
10928;19;293;351;0;0;0;0;0;0;0;0
10928;20;303;377;0;42;35;67;31;49;0;0
10928;21;325;393;0;44;36;80;31;51;0;0
10928;22;349;420;0;46;36;84;32;53;0;0
10928;23;373;447;0;47;38;79;33;55;0;0
10928;24;400;476;0;49;39;83;34;58;0;0
10928;25;440;504;0;50;40;87;35;61;0;0
10928;26;469;534;0;52;41;91;36;62;0;0
10928;27;501;564;0;53;42;95;37;65;0;0
10928;28;534;592;0;55;43;99;38;67;0;0
10928;29;566;620;0;56;44;103;39;70;0;0
10928;30;599;648;800;58;46;107;40;72;0;0
10928;31;631;676;856;59;47;111;40;74;0;0
10928;32;680;720;921;61;48;115;41;77;0;0
10928;33;728;742;987;62;49;119;42;79;0;0
10928;34;661;793;1047;63;51;123;43;82;0;0
10928;35;699;845;1107;65;52;127;44;84;0;0
10928;36;737;879;1167;66;53;131;45;87;0;0
10928;37;776;916;1227;68;53;135;46;89;0;0
10928;38;814;952;1288;70;55;139;47;91;0;0
10928;39;852;988;1345;72;56;143;48;94;0;0
10928;40;890;1026;1409;74;58;148;49;97;0;0
10928;41;928;1063;1462;76;59;152;50;99;0;0
10928;42;976;1103;1528;81;59;156;51;102;0;0
10928;43;1005;1187;1586;86;61;160;52;104;0;0
10928;44;1043;1214;1642;89;62;164;53;107;0;0
10928;45;1081;1240;1708;91;64;169;54;109;0;0
10928;46;1119;1267;1769;94;65;173;55;112;0;0
10928;47;1158;1294;1826;96;66;178;56;115;0;0
10928;48;1196;1320;1889;99;68;182;57;117;0;0
10928;49;1234;1347;1950;101;69;186;58;120;0;0
10928;50;1277;1391;2003;104;71;191;59;123;0;0
10928;51;1320;1435;2055;107;72;195;61;126;0;0
10928;52;1364;1481;2108;109;73;199;62;128;0;0
10928;53;1407;1527;2161;112;75;204;63;131;0;0
10928;54;1450;1573;2213;114;76;208;64;134;0;0
10928;55;1493;1620;2266;117;77;213;65;136;0;0
10928;56;1536;1666;2318;119;79;217;66;139;0;0
10928;57;1580;1714;2371;122;80;221;67;142;0;0
10928;58;1623;1763;2424;124;82;226;68;144;0;0
10928;59;1666;1824;2476;127;83;230;69;147;0;0
10928;60;1709;1874;2529;129;85;234;70;150;0;0
10928;61;1754;1925;2583;132;86;239;72;154;0;0
10928;62;1800;1977;2638;136;87;245;73;159;0;0
10928;63;1845;2030;2693;140;88;250;74;163;0;0
10928;64;1891;2084;2758;143;89;256;75;168;0;0
10928;65;1936;2137;2823;147;90;261;76;172;0;0
10928;66;1982;2191;2888;150;91;266;77;177;0;0
10928;67;2027;2244;2944;154;92;272;78;181;0;0
10928;68;2073;2298;3000;157;93;277;79;186;0;0
10928;69;2118;2351;3056;161;94;283;80;190;0;0
10928;70;2164;2405;3112;165;95;289;81;195;0;0
10928;71;1174;2110;3168;158;40;105;347;370;0;0
10928;72;1190;2132;3224;164;40;106;354;380;0;0
10928;73;1204;2145;3280;179;42;108;363;390;0;0
10928;74;1219;2159;3336;188;43;110;377;400;0;0
10928;75;1231;2172;3392;200;44;113;390;410;0;0
10928;76;1250;2190;3448;211;45;115;402;420;0;0
10928;77;1269;2203;3504;225;46;118;420;430;0;0
10928;78;1281;2220;3560;236;47;131;439;440;0;0
10928;79;1299;2239;3616;249;48;140;450;450;0;0
10928;80;1314;2252;3672;261;50;162;470;460;0;0
10928;81;1329;2265;3728;273;52;184;490;470;0;0
10928;82;1344;2278;3784;285;54;206;510;480;0;0
10928;83;1359;2291;3840;297;56;228;530;490;0;0
10928;84;1374;2304;3896;309;58;250;550;500;0;0
10928;85;1389;2317;3952;321;60;272;570;510;0;0
10928;86;1404;2330;4008;333;62;294;590;520;0;0
10928;87;1419;2343;4064;345;64;316;610;530;0;0
10928;88;1434;2356;4120;357;66;338;630;540;0;0
10928;89;1449;2369;4176;369;68;360;650;550;0;0
10928;90;1464;2382;4232;381;70;382;670;560;0;0
10928;91;1479;2395;4288;393;72;404;690;570;0;0
10928;92;1494;2408;4344;405;74;426;710;580;0;0
10928;93;1509;2421;4400;417;76;448;730;590;0;0
10928;94;1524;2434;4456;429;78;470;750;600;0;0
10928;95;1539;2447;4512;441;80;492;770;610;0;0
10928;96;1554;2460;4568;453;82;514;790;620;0;0
10928;97;1569;2473;4624;465;84;536;810;630;0;0
10928;98;1584;2486;4680;477;86;558;830;640;0;0
10928;99;1599;2499;4736;489;88;580;850;650;0;0
10928;100;1614;2512;4792;501;90;602;870;660;0;0
10928;101;1629;2525;4848;513;92;624;890;670;0;0
10928;102;1644;2538;4904;525;94;646;910;680;0;0
10928;103;1659;2551;4960;537;96;668;930;690;0;0
10928;104;1674;2564;5016;549;98;690;950;700;0;0
10928;105;1689;2577;5072;561;100;712;970;710;0;0
10928;106;1704;2590;5128;573;102;734;990;720;0;0
10928;107;1719;2603;5184;585;104;756;1010;730;0;0
10928;108;1734;2616;5240;597;106;778;1030;740;0;0
10928;109;1749;2629;5296;609;108;800;1050;750;0;0
10928;110;1764;2642;5352;621;110;822;1070;760;0;0
10928;111;1779;2655;5408;633;112;844;1090;770;0;0
10928;112;1794;2668;5464;645;114;866;1110;780;0;0
10928;113;1809;2681;5520;657;116;888;1130;790;0;0
10928;114;1824;2694;5576;669;118;910;1150;800;0;0
10928;115;1839;2707;5632;681;120;932;1170;810;0;0
10928;116;1854;2720;5688;693;122;954;1190;820;0;0
10928;117;1869;2733;5744;705;124;976;1210;830;0;0
10928;118;1884;2746;5800;717;126;998;1230;840;0;0
10928;119;1899;2759;5856;729;128;1020;1250;850;0;0
10928;120;1914;2772;5912;741;130;1042;1270;860;0;0
10928;121;1929;2785;5968;753;132;1064;1290;870;0;0
10928;122;1944;2798;6024;765;134;1086;1310;880;0;0
10928;123;1959;2811;6080;777;136;1108;1330;890;0;0
10928;124;1974;2824;6136;789;138;1130;1350;900;0;0
10928;125;1989;2837;6192;801;140;1152;1370;910;0;0
10928;126;2004;2850;6248;813;142;1174;1390;920;0;0
10928;127;2019;2863;6304;825;144;1196;1410;930;0;0
10928;128;2034;2876;6360;837;146;1218;1430;940;0;0
10928;129;2049;2889;6416;849;148;1240;1450;950;0;0
10928;130;2064;2902;6472;861;150;1262;1470;960;0;0
10928;131;2079;2915;6528;873;152;1284;1490;970;0;0
10928;132;2094;2928;6584;885;154;1306;1510;980;0;0
10928;133;2109;2941;6640;897;156;1328;1530;990;0;0
10928;134;2124;2954;6696;909;158;1350;1550;1000;0;0
10928;135;2139;2967;6752;921;160;1372;1570;1010;0;0
10928;136;2154;2980;6808;933;162;1394;1590;1020;0;0
10928;137;2169;2993;6864;945;164;1416;1610;1030;0;0
10928;138;2184;3006;6920;957;166;1438;1630;1040;0;0
10928;139;2199;3019;6976;969;168;1460;1650;1050;0;0
10928;140;2214;3032;7032;981;170;1482;1670;1060;0;0
10928;141;2229;3045;7088;993;172;1504;1690;1070;0;0
10928;142;2244;3058;7144;1005;174;1526;1710;1080;0;0
10928;143;2259;3071;7200;1017;176;1548;1730;1090;0;0
10928;144;2274;3084;7256;1029;178;1570;1750;1100;0;0
10928;145;2289;3097;7312;1041;180;1592;1770;1110;0;0
10928;146;2304;3110;7368;1053;182;1614;1790;1120;0;0
10928;147;2319;3123;7424;1065;184;1636;1810;1130;0;0
10928;148;2334;3136;7480;1077;186;1658;1830;1140;0;0
10928;149;2349;3149;7536;1089;188;1680;1850;1150;0;0
10928;150;2364;3162;7592;1101;190;1702;1870;1160;0;0
10928;151;2379;3175;7648;1113;192;1724;1890;1170;0;0
10928;152;2394;3188;7704;1125;194;1746;1910;1180;0;0
10928;153;2409;3201;7760;1137;196;1768;1930;1190;0;0
10928;154;2424;3214;7816;1149;198;1790;1950;1200;0;0
10928;155;2439;3227;7872;1161;200;1812;1970;1210;0;0
10928;156;2454;3240;7928;1173;202;1834;1990;1220;0;0
10928;157;2469;3253;7984;1185;204;1856;2010;1230;0;0
10928;158;2484;3266;8040;1197;206;1878;2030;1240;0;0
10928;159;2499;3279;8096;1209;208;1900;2050;1250;0;0
10928;160;2514;3292;8152;1221;210;1922;2070;1260;0;0
10928;161;2529;3305;8208;1233;212;1944;2090;1270;0;0
10928;162;2544;3318;8264;1245;214;1966;2110;1280;0;0
10928;163;2559;3331;8320;1257;216;1988;2130;1290;0;0
10928;164;2574;3344;8376;1269;218;2010;2150;1300;0;0
10928;165;2589;3357;8432;1281;220;2032;2170;1310;0;0
10928;166;2604;3370;8488;1293;222;2054;2190;1320;0;0
10928;167;2619;3383;8544;1305;224;2076;2210;1330;0;0
10928;168;2634;3396;8600;1317;226;2098;2230;1340;0;0
10928;169;2649;3409;8656;1329;228;2120;2250;1350;0;0
10928;170;2664;3422;8712;1341;230;2142;2270;1360;0;0
10928;171;2679;3435;8768;1353;232;2164;2290;1370;0;0
10928;172;2694;3448;8824;1365;234;2186;2310;1380;0;0
10928;173;2709;3461;8880;1377;236;2208;2330;1390;0;0
10928;174;2724;3474;8936;1389;238;2230;2350;1400;0;0
10928;175;2739;3487;8992;1401;240;2252;2370;1410;0;0
10928;176;2754;3500;9048;1413;242;2274;2390;1420;0;0
10928;177;2769;3513;9104;1425;244;2296;2410;1430;0;0
10928;178;2784;3526;9160;1437;246;2318;2430;1440;0;0
10928;179;2799;3539;9216;1449;248;2340;2450;1450;0;0
10928;180;2814;3552;9272;1461;250;2362;2470;1460;0;0
10928;181;2829;3565;9328;1473;252;2384;2490;1470;0;0
10928;182;2844;3578;9384;1485;254;2406;2510;1480;0;0
10928;183;2859;3591;9440;1497;256;2428;2530;1490;0;0
10928;184;2874;3604;9496;1509;258;2450;2550;1500;0;0
10928;185;2889;3617;9552;1521;260;2472;2570;1510;0;0
10928;186;2904;3630;9608;1533;262;2494;2590;1520;0;0
10928;187;2919;3643;9664;1545;264;2516;2610;1530;0;0
10928;188;2934;3656;9720;1557;266;2538;2630;1540;0;0
10928;189;2949;3669;9776;1569;268;2560;2650;1550;0;0
10928;190;2964;3682;9832;1581;270;2582;2670;1560;0;0
10928;191;2979;3695;9888;1593;272;2604;2690;1570;0;0
10928;192;2994;3708;9944;1605;274;2626;2710;1580;0;0
10928;193;3009;3721;10000;1617;276;2648;2730;1590;0;0
10928;194;3024;3734;10056;1629;278;2670;2750;1600;0;0
10928;195;3039;3747;10112;1641;280;2692;2770;1610;0;0
10928;196;3054;3760;10168;1653;282;2714;2790;1620;0;0
10928;197;3069;3773;10224;1665;284;2736;2810;1630;0;0
10928;198;3084;3786;10280;1677;286;2758;2830;1640;0;0
10928;199;3099;3799;10336;1689;288;2780;2850;1650;0;0
10928;200;3114;3812;10392;1701;290;2802;2870;1660;0;0
10928;201;3129;3825;10448;1713;292;2824;2890;1670;0;0
10928;202;3144;3838;10504;1725;294;2846;2910;1680;0;0
10928;203;3159;3851;10560;1737;296;2868;2930;1690;0;0
10928;204;3174;3864;10616;1749;298;2890;2950;1700;0;0
10928;205;3189;3877;10672;1761;300;2912;2970;1710;0;0
10928;206;3204;3890;10728;1773;302;2934;2990;1720;0;0
10928;207;3219;3903;10784;1785;304;2956;3010;1730;0;0
10928;208;3234;3916;10840;1797;306;2978;3030;1740;0;0
10928;209;3249;3929;10896;1809;308;3000;3050;1750;0;0
10928;210;3264;3942;10952;1821;310;3022;3070;1760;0;0
10928;211;3279;3955;11008;1833;312;3044;3090;1770;0;0
10928;212;3294;3968;11064;1845;314;3066;3110;1780;0;0
10928;213;3309;3981;11120;1857;316;3088;3130;1790;0;0
10928;214;3324;3994;11176;1869;318;3110;3150;1800;0;0
10928;215;3339;4007;11232;1881;320;3132;3170;1810;0;0
10928;216;3354;4020;11288;1893;322;3154;3190;1820;0;0
10928;217;3369;4033;11344;1905;324;3176;3210;1830;0;0
10928;218;3384;4046;11400;1917;326;3198;3230;1840;0;0
10928;219;3399;4059;11456;1929;328;3220;3250;1850;0;0
10928;220;3414;4072;11512;1941;330;3242;3270;1860;0;0
10928;221;3429;4085;11568;1953;332;3264;3290;1870;0;0
10928;222;3444;4098;11624;1965;334;3286;3310;1880;0;0
10928;223;3459;4111;11680;1977;336;3308;3330;1890;0;0
10928;224;3474;4124;11736;1989;338;3330;3350;1900;0;0
10928;225;3489;4137;11792;2001;340;3352;3370;1910;0;0
10928;226;3504;4150;11848;2013;342;3374;3390;1920;0;0
10928;227;3519;4163;11904;2025;344;3396;3410;1930;0;0
10928;228;3534;4176;11960;2037;346;3418;3430;1940;0;0
10928;229;3549;4189;12016;2049;348;3440;3450;1950;0;0
10928;230;3564;4202;12072;2061;350;3462;3470;1960;0;0
10928;231;3579;4215;12128;2073;352;3484;3490;1970;0;0
10928;232;3594;4228;12184;2085;354;3506;3510;1980;0;0
10928;233;3609;4241;12240;2097;356;3528;3530;1990;0;0
10928;234;3624;4254;12296;2109;358;3550;3550;2000;0;0
10928;235;3639;4267;12352;2121;360;3572;3570;2010;0;0
10928;236;3654;4280;12408;2133;362;3594;3590;2020;0;0
10928;237;3669;4293;12464;2145;364;3616;3610;2030;0;0
10928;238;3684;4306;12520;2157;366;3638;3630;2040;0;0
10928;239;3699;4319;12576;2169;368;3660;3650;2050;0;0
10928;240;3714;4332;12632;2181;370;3682;3670;2060;0;0
10928;241;3729;4345;12688;2193;372;3704;3690;2070;0;0
10928;242;3744;4358;12744;2205;374;3726;3710;2080;0;0
10928;243;3759;4371;12800;2217;376;3748;3730;2090;0;0
10928;244;3774;4384;12856;2229;378;3770;3750;2100;0;0
10928;245;3789;4397;12912;2241;380;3792;3770;2110;0;0
10928;246;3804;4410;12968;2253;382;3814;3790;2120;0;0
10928;247;3819;4423;13024;2265;384;3836;3810;2130;0;0
10928;248;3834;4436;13080;2277;386;3858;3830;2140;0;0
10928;249;3849;4449;13136;2289;388;3880;3850;2150;0;0
10928;250;3864;4462;13192;2301;390;3902;3870;2160;0;0
10928;251;3879;4475;13248;2313;392;3924;3890;2170;0;0
10928;252;3894;4488;13304;2325;394;3946;3910;2180;0;0
10928;253;3909;4501;13360;2337;396;3968;3930;2190;0;0
10928;254;3924;4514;13416;2349;398;3990;3950;2200;0;0
10928;255;3939;4527;13472;2361;400;4012;3970;2210;0;0
10979;1;14;40;0;20;20;20;24;23;0;0
10979;2;19;49;0;21;20;20;25;24;0;0
10979;3;24;58;0;22;20;21;26;25;0;0
10979;4;29;67;0;23;21;21;27;26;0;0
10979;5;34;76;0;23;21;22;28;27;0;0
10979;6;40;85;0;24;21;22;29;27;0;0
10979;7;46;95;0;25;21;23;30;28;0;0
10979;8;52;105;0;26;21;23;31;29;0;0
10979;9;58;116;0;27;21;23;32;30;0;0
10979;10;64;126;0;27;22;24;33;31;0;0
10979;11;75;151;0;28;22;24;37;35;0;0
10979;12;83;177;0;29;22;26;41;39;0;0
10979;13;91;198;0;30;22;26;44;43;0;0
10979;14;120;234;0;31;22;28;50;47;0;0
10979;15;129;262;0;32;23;29;54;52;0;0
10979;16;138;290;0;34;23;30;57;56;0;0
10979;17;147;318;0;36;23;31;61;60;0;0
10979;18;156;346;0;37;23;32;65;65;0;0
10979;19;165;374;0;38;23;33;70;69;0;0
10979;20;175;402;0;40;24;35;74;74;0;0
10979;21;184;430;0;42;24;37;87;78;0;0
10979;22;193;458;0;44;24;39;91;82;0;0
10979;23;202;486;0;45;24;40;95;86;0;0
10979;24;212;514;0;46;25;42;94;90;0;0
10979;25;224;539;0;47;25;43;94;95;0;0
10979;26;237;568;0;48;25;43;98;100;0;0
10979;27;249;598;0;50;25;42;102;104;0;0
10979;28;262;632;0;51;25;44;109;110;0;0
10979;29;274;667;0;52;26;44;114;114;0;0
10979;30;287;702;0;54;26;45;120;118;0;0
10979;31;299;734;0;55;26;46;124;123;0;0
10979;32;312;772;0;57;26;47;128;128;0;0
10979;33;324;807;0;58;27;48;132;131;0;0
10979;34;338;842;0;60;27;50;136;135;0;0
10979;35;360;898;0;62;27;51;139;136;0;0
10979;36;382;954;0;65;27;52;142;137;0;0
10979;37;404;1010;0;67;27;54;146;138;0;0
10979;38;427;1066;0;70;28;55;149;139;0;0
10979;39;449;1122;0;73;28;56;153;141;0;0
10979;40;471;1178;0;75;28;58;156;142;0;0
10979;41;493;1234;0;78;28;59;160;143;0;0
10979;42;516;1290;0;80;29;60;163;144;0;0
10979;43;538;1346;0;83;29;62;167;145;0;0
10979;44;560;1402;0;86;29;63;170;147;0;0
10979;45;582;1458;0;88;29;64;174;148;0;0
10979;46;605;1514;0;91;30;66;177;149;0;0
10979;47;627;1570;0;93;30;67;181;151;0;0
10979;48;649;1627;0;96;30;68;184;152;0;0
10979;49;672;1685;0;99;31;70;188;155;0;0
10979;50;694;1704;0;101;31;71;194;160;0;0
10979;51;716;1723;0;103;31;72;201;170;0;0
10979;52;738;1743;0;105;32;74;208;180;0;0
10979;53;761;1762;0;107;32;75;215;190;0;0
10979;54;783;1781;0;109;32;77;222;200;0;0
10979;55;805;1801;0;111;33;78;229;210;0;0
10979;56;827;1820;0;113;33;80;236;220;0;0
10979;57;850;1839;0;115;33;81;243;230;0;0
10979;58;872;1859;0;117;34;83;250;240;0;0
10979;59;894;1878;0;120;34;84;257;250;0;0
10979;60;917;1898;0;122;35;86;264;260;0;0
10979;61;939;1918;0;125;35;88;271;270;0;0
10979;62;961;1937;0;128;36;89;278;280;0;0
10979;63;983;1956;0;131;36;91;285;290;0;0
10979;64;1005;1975;0;134;36;93;292;300;0;0
10979;65;1027;1994;0;137;37;94;299;310;0;0
10979;66;1049;2013;0;140;37;96;306;320;0;0
10979;67;1072;2032;0;143;37;97;313;330;0;0
10979;68;1094;2052;0;146;38;99;320;340;0;0
10979;69;1126;2071;0;149;38;100;327;350;0;0
10979;70;1149;2090;0;152;39;102;334;360;0;0
10979;71;1174;2110;0;158;40;105;347;370;0;0
10979;72;1190;2132;0;164;40;106;354;380;0;0
10979;73;1204;2145;0;179;42;108;363;390;0;0
10979;74;1219;2159;0;188;43;110;377;400;0;0
10979;75;1231;2172;0;200;44;113;390;410;0;0
10979;76;1250;2190;0;211;45;115;402;420;0;0
10979;77;1269;2203;0;225;46;118;420;430;0;0
10979;78;1281;2220;0;236;47;131;439;440;0;0
10979;79;1299;2239;0;249;48;140;450;450;0;0
10979;80;1314;2252;0;261;50;162;470;460;0;0
10979;81;1329;2265;0;273;52;184;490;470;0;0
10979;82;1344;2278;0;285;54;206;510;480;0;0
10979;83;1359;2291;0;297;56;228;530;490;0;0
10979;84;1374;2304;0;309;58;250;550;500;0;0
10979;85;1389;2317;0;321;60;272;570;510;0;0
10979;86;1404;2330;0;333;62;294;590;520;0;0
10979;87;1419;2343;0;345;64;316;610;530;0;0
10979;88;1434;2356;0;357;66;338;630;540;0;0
10979;89;1449;2369;0;369;68;360;650;550;0;0
10979;90;1464;2382;0;381;70;382;670;560;0;0
10979;91;1479;2395;0;393;72;404;690;570;0;0
10979;92;1494;2408;0;405;74;426;710;580;0;0
10979;93;1509;2421;0;417;76;448;730;590;0;0
10979;94;1524;2434;0;429;78;470;750;600;0;0
10979;95;1539;2447;0;441;80;492;770;610;0;0
10979;96;1554;2460;0;453;82;514;790;620;0;0
10979;97;1569;2473;0;465;84;536;810;630;0;0
10979;98;1584;2486;0;477;86;558;830;640;0;0
10979;99;1599;2499;0;489;88;580;850;650;0;0
10979;100;1614;2512;0;501;90;602;870;660;0;0
10979;101;1629;2525;0;513;92;624;890;670;0;0
10979;102;1644;2538;0;525;94;646;910;680;0;0
10979;103;1659;2551;0;537;96;668;930;690;0;0
10979;104;1674;2564;0;549;98;690;950;700;0;0
10979;105;1689;2577;0;561;100;712;970;710;0;0
10979;106;1704;2590;0;573;102;734;990;720;0;0
10979;107;1719;2603;0;585;104;756;1010;730;0;0
10979;108;1734;2616;0;597;106;778;1030;740;0;0
10979;109;1749;2629;0;609;108;800;1050;750;0;0
10979;110;1764;2642;0;621;110;822;1070;760;0;0
10979;111;1779;2655;0;633;112;844;1090;770;0;0
10979;112;1794;2668;0;645;114;866;1110;780;0;0
10979;113;1809;2681;0;657;116;888;1130;790;0;0
10979;114;1824;2694;0;669;118;910;1150;800;0;0
10979;115;1839;2707;0;681;120;932;1170;810;0;0
10979;116;1854;2720;0;693;122;954;1190;820;0;0
10979;117;1869;2733;0;705;124;976;1210;830;0;0
10979;118;1884;2746;0;717;126;998;1230;840;0;0
10979;119;1899;2759;0;729;128;1020;1250;850;0;0
